player_id,player_name,specific_position,specific_position_consistency_at5,topk_neighbors,topk_neighbor_categories
14705,N. Füllkrug,ST,1.0,"M. Antenucci, M. Pucciarelli, J. Calleri, R. Inglese, Júlio Tavares","ST, ST, ST, ST, ST"
14706,A. Hunt,CAM,0.6,"B. Corgnet, P. Groß, V. Birsa, J. Bamba, G. Kakuta","CAM, CAM, CAM, RW, ST"
14715,H. Badstuber,CB,1.0,"Hilton, S. de Vrij, N. Burdisso, A. Ogbonna, K. Adénon","CB, CB, CB, CB, CB"
14716,J. Boateng,CB,1.0,"J. Matip, S. Papastathopoulos, D. Rugani, M. Ginter, Marquinhos","CB, CB, CB, CB, CB"
14718,Rafinha,RB,0.0,"G. Letizia, K. Asamoah, F. Mendy, Jorge, A. Robertson","LB, LB, LB, LB, LB"
14722,Luiz Gustavo,CDM,0.8,"N. Matić, D. Baier, T. Monconduit, N. Höfler, N. Bentaleb","CDM, CDM, CDM, CDM, CM"
14723,T. Kroos,CM,0.8,"R. Freuler, H. Aouar, B. Matuidi, Iniesta, Y. Sankharé","CM, CM, CDM, CM, CM"
14724,D. Alaba,LB,0.8,"R. Gosens, Yuri Berchiche, Jordi Alba, R. Bertrand, A. Kolarov","LW, LB, LB, LB, LB"
14726,F. Ribéry,LW,0.8,"A. Gómez, L. Insigne, M. Depay, T. Inui, Gonçalo Guedes","ST, LW, LW, LW, LW"
14727,A. Robben,RW,1.0,"O. Dembélé, Suso, Malcom, Á. di María, C. Pulisic","RW, RW, RW, RW, RW"
14731,M. Gómez,ST,1.0,"L. Alario, M. Coda, Rodrigo, N. Petersen, Y. Ōsako","ST, ST, ST, ST, ST"
14732,T. Müller,ST,0.2,"N. Pépé, Mohamed Salah, Iñaki Williams, J. Iličić, F. Thauvin","RW, RW, RW, ST, RW"
14734,N. Petersen,ST,1.0,"Maxi López, D. Gayle, M. Gómez, C. Stuani, M. Coda","ST, ST, ST, ST, ST"
14745,C. Molinaro,LB,1.0,"F. Moubandje, F. Ricca, Juankar, Y. Nagatomo, N. Murru","LB, LB, LB, LB, LB"
14748,A. Rüdiger,CB,1.0,"B. Hübner, A. Masiello, M. Nastasić, Muniesa, Leandro Castán","CB, CB, CB, CB, CB"
14749,G. Sakai,RB,1.0,"J. Sala, L. Klostermann, D. D'Ambrosio, Montoya, H. Traoré","RB, RB, RB, RB, RB"
14754,C. Gentner,CM,0.6,"J. Martin, Campaña, A. Mooy, Recio, L. Deaux","CM, CM, CM, CDM, CDM"
14760,M. Harnik,ST,0.6,"Eraso, F. Niederlechner, S. Khaoui, B. Jeannot, S. Okazaki","CAM, ST, CAM, ST, ST"
14762,V. Ibišević,ST,0.8,"C. Stuani, L. Traoré, B. Wood, O. Toivonen, Maxi López","ST, ST, ST, CAM, ST"
14763,S. Okazaki,ST,1.0,"Joselu, B. Jeannot, P. Crouch, M. Kean, F. Di Santo","ST, ST, ST, ST, ST"
14770,G. Castro,CM,0.8,"Joan Jordán, Tana, V. Vada, Fabián, C. Tolisso","CM, RW, CM, CM, CM"
14772,D. da Costa,RB,0.8,"H. Hateboer, Pablo Maffeo, S. Coleman, S. Janko, Ander Capa","RW, RB, RB, RB, RB"
14775,B. Oczipka,LB,1.0,"Jordi Alba, B. Davies, L. Kurzawa, T. Hernández, B. Chilwell","LB, LB, LB, LB, LB"
14778,Ö. Toprak,CB,1.0,"K. Koulibaly, P. Kimpembe, Jordi Amat, M. Hummels, N. Otamendi","CB, CB, CB, CB, CB"
14781,L. Bender,CDM,0.0,"J. Kimmich, João Cancelo, Daniel Carvajal, K. Malcuit, A. Florenzi","RB, RB, RB, RB, RB"
14786,K. Bellarabi,RW,1.0,"O. Tannane, Gil Dias, A. Cerci, A. Halilović, N. Pépé","RW, RW, RW, RW, RW"
14789,A. Schürrle,LW,0.6,"M. Gradel, Diego Farias, R. Palacio, K. Dolly, F. Kostić","LW, ST, ST, LW, LW"
14795,M. Hummels,CB,1.0,"K. Koulibaly, Ö. Toprak, P. Kimpembe, V. van Dijk, D. Astori","CB, CB, CB, CB, CB"
14796,C. Löwe,LB,1.0,"J. Amavi, Y. Nagatomo, L. Baines, D. Pavlovic, J. Palmieri","LB, LB, LB, LB, LB"
14798,Ł. Piszczek,RB,1.0,"K. Walker, T. Alexander-Arnold, T. Gebre Selassie, M. Weiser, D. Suárez","RB, RB, RB, RB, RB"
14800,M. Schmelzer,LB,1.0,"Wendell, Sergio Escudero, M. Halstenberg, F. Delph, Bernardo","LB, LB, LB, LB, LB"
14801,N. Subotić,CB,1.0,"R. Knoche, B. Nuytinck, V. Jovanović, Raúl Navas, Ó. Duarte","CB, CB, CB, CB, CB"
14802,M. Bakalorz,CDM,0.6,"M. Diallo, A. Balić, D. Williams, Andrei Girotto, I. Hayden","CDM, CM, CM, CDM, CDM"
14803,S. Bender,CB,1.0,"N. Moisander, Raúl Navas, J. Morel, D. Astori, C. Jullien","CB, CB, CB, CB, CB"
14806,M. Götze,CM,0.0,"M. Kruse, Isco, F. Mollet, C. Théréau, A. Ljajić","ST, CAM, CAM, LW, CAM"
14808,İ. Gündoğan,CM,0.8,"J. Lea Siliki, M. Dahoud, Thiago Mendes, Thiago Alcântara, Víctor Camarasa","CM, CM, CM, CM, CAM"
14812,I. Perišić,LW,1.0,"L. Bittencourt, D. Perotti, M. Gradel, F. Kostić, Richarlison","LW, LW, LW, LW, LW"
14816,S. Kagawa,CAM,0.2,"G. Wijnaldum, Thiago Mendes, J. Rodríguez, A. Ramsey, Rafinha","CM, CM, CAM, CM, CM"
14817,R. Lewandowski,ST,1.0,"H. Kane, F. Quagliarella, A. Lacazette, Gabriel Jesus, A. Mendy","ST, ST, ST, ST, ST"
14836,T. Inui,LW,0.8,"D. Perotti, A. Martial, A. Gómez, F. Kamano, L. Bittencourt","LW, LW, ST, LW, LW"
14838,C. Kramer,CDM,0.4,"I. Gueye, W. Ndidi, J. Marié, S. Defour, Gabi","CDM, CDM, CM, CM, CM"
14842,K. Vogt,CB,0.6,"S. de Vrij, A. Christensen, M. Hasebe, David Luiz, L. Sané","CB, CB, CDM, CB, LW"
14845,D. Ginczek,ST,0.8,"S. Zaza, G. Laborde, R. Lukaku, L. Alario, A. Barnes","ST, ST, ST, ST, CB"
14852,Sergio Escudero,LB,1.0,"M. Halstenberg, Alberto Moreno, Filipe Luis, Wendell, M. Schmelzer","LB, LB, LB, LB, LB"
14853,C. Fuchs,LB,1.0,"F. Touré, Pedro Rebocho, Y. Andreu, H. Mendyl, De La Bella","LB, LB, LB, LB, LB"
14857,K. Papadopoulos,CB,1.0,"K. Long, W. Morgan, J. Lascelles, S. Cook, Sergio Postigo","CB, CB, CB, CB, CB"
14862,J. Draxler,LW,0.0,"T. Carroll, K. Strootman, Iniesta, H. Aouar, Thiago Alcântara","CM, CM, CM, CM, CM"
14863,M. Höger,CM,0.2,"R. Amalfitano, Pedro Obiang, P. Skjelbred, S. N'Zonzi, I. Gueye","CM, CDM, CDM, CDM, CDM"
14864,L. Holtby,CAM,0.8,"D. Didavi, E. Bardhi, Pablo Fornals, F. Mollet, A. Mooy","CAM, CAM, CAM, CAM, CM"
14866,Jurado,LW,0.4,"Á. Nagy, S. Sturaro, M. Valoti, Cristian Tello, F. Maouassa","CDM, CM, CM, LW, LW"
14869,S. Kolašinac,LB,0.8,"T. Hernández, Jordi Alba, J. Roussillon, D. Laxalt, R. Bertrand","LB, LB, LB, LW, LB"
14870,J. Matip,CB,1.0,"J. Boateng, V. Kompany, D. Rugani, S. Papastathopoulos, Albiol","CB, CB, CB, CB, CB"
14885,D. Aogo,LB,0.8,"Y. Gerhardt, J. Amavi, D. Zagadou, I. Sylla, L. Baines","LB, LB, CB, LB, LB"
14887,J. Bruma,CB,1.0,"I. Konaté, A. Rami, Marcelo, K. Glik, S. Kjær","CB, CB, CB, CB, CB"
14888,D. Diekmeier,RB,0.8,"Míchel, P. Faragò, S. Coleman, S. Corchia, J. Martins-Pereira","RB, RW, RB, RB, RB"
14903,T. Rincón,CM,0.2,"Sergi Darder, I. Gueye, W. Ndidi, J. Baumgartlinger, Guilherme","CM, CDM, CDM, CDM, CDM"
14904,J. Sala,RB,1.0,"Sergi Roberto, J. Kimmich, K. Malcuit, Dani Alves, M. De Sciglio","RB, RB, RB, RB, RB"
14905,P. Skjelbred,CDM,0.6,"Pedro Obiang, R. Amalfitano, M. Schneiderlin, G. Barry, Mikel Merino","CDM, CM, CDM, CDM, CM"
14911,Son Heung-Min,LW,0.2,"A. Delort, M. Thuram, Kike García, Sergi Enrich, K. Dolly","ST, ST, ST, ST, LW"
14917,R. Knoche,CB,0.8,"N. Subotić, B. Nuytinck, J. Toulalan, V. Lindelöf, Ó. Duarte","CB, CB, CDM, CB, CB"
14922,R. Rodríguez,LB,1.0,"F. Mendy, J. Firpo, Alex Sandro, Alberto Moreno, Jonny","LB, LB, LB, LB, LB"
14923,M. Russ,CB,1.0,"Laguardia, V. Selimovic, D. Rice, M. Bani, Djené","CB, CB, CB, CB, CB"
14929,M. Hasebe,CDM,0.2,"David Luiz, I. Amadou, K. Vogt, S. de Vrij, M. Caldara","CB, CDM, CB, CB, CB"
14938,M. Arnold,CM,0.8,"J. Veretout, Álex Granell, É. Banega, Saúl, Walace","CM, CM, CM, CM, CDM"
14943,M. Mandžukić,ST,0.0,"J. Izquierdo, Ramadan Sobhi, Nolito, Richarlison, J. Sancho","LW, LW, LW, LW, LW"
14945,G. Sio,ST,0.8,"Munir, Kike García, Jorge Molina, M. Politano, T. Werner","ST, ST, ST, LW, ST"
14988,O. Sorg,RB,0.2,"R. Genevois, K. Danso, J. Stryger Larsen, R. Bauer, D. Simpson","CB, CB, CB, LB, RB"
14989,D. Caligiuri,RW,0.0,"S. Aurier, Daniel Carvajal, M. Weiser, Bellerín, T. Alexander-Arnold","RB, RB, RB, RB, RB"
14990,F. Diagne,CB,1.0,"W. Reid, S. Bell, Jorge Meré, D. Maroh, S. Mustafi","CB, CB, CB, CB, CB"
14991,M. Ginter,CB,1.0,"Unai Núñez, S. Papastathopoulos, T. Alderweireld, Wallace, A. Mandi","CB, CB, CB, CB, CB"
14997,J. Schmid,RW,0.4,"M. Risse, P. Faragò, L. Klünter, M. Layún, S. Corchia","RW, RW, RB, RB, RB"
14998,J. Schuster,CB,0.8,"David Luiz, S. de Vrij, A. Christensen, M. Hasebe, K. Vogt","CB, CB, CB, CDM, CB"
15004,I. Santini,ST,1.0,"S. Guirassy, D. Zapata, A. Galabinov, M. Antenucci, J. Calleri","ST, ST, ST, ST, ST"
15010,Dante,CB,1.0,"B. Koné, Mexer, K. Adénon, Thiago Silva, M. Diakhaby","CB, CB, CB, CB, CB"
15012,H. Nordtveit,CB,1.0,"M. Veljkovic, K. Akpoguma, Diego Llorente, L. Koscielny, F. Roncaglia","CB, CB, CB, CB, CB"
15014,O. Wendt,LB,1.0,"Aarón, M. Ostrzolek, C. Daniels, C. Fuchs, M. Gobbi","LB, LB, LB, LB, LB"
15018,P. Herrmann,RW,0.6,"C. Lombardi, M. Phillips, J. Hofmann, A. Gonçalves, Jason","LW, RW, RW, CM, RW"
15019,T. Jantschke,RB,1.0,"R. Danzé, H. Sakai, P. Pekarík, V. Laurini, Javi López","RB, RB, RB, RB, RB"
15020,M. Leckie,RW,0.6,"A. Carrillo, Samu Castillejo, A. Knockaert, E. Brignola, Portillo","RW, RW, RW, CAM, CAM"
15024,M. Reus,LW,0.0,"D. Tadić, J. Bamba, P. Groß, J. Ayew, A. Hunt","CAM, RW, CAM, ST, CAM"
15039,K. Rausch,LB,0.6,"M. Olsson, G. Pezzella, F. Costa, L. Augustinsson, Gabriel Silva","LB, LW, LW, LB, LB"
15051,L. Stindl,ST,0.2,"G. Kakuta, C. Eriksen, B. Corgnet, R. Nainggolan, V. Birsa","ST, CAM, CAM, CM, CAM"
15054,M. Diouf,ST,1.0,"H. Robson-Kanu, P. Schick, A. Cornelius, C. Kouakou, J. Blayac","ST, ST, ST, ST, ST"
15069,W. Orban,CB,1.0,"M. Škriniar, D. Sánchez, S. Kjær, Álvaro González, Jorge Meré","CB, CB, CB, CB, CB"
15085,S. Wagner,ST,0.8,"C. Stuani, K. Lasagna, Maxi López, C. Benteke, M. Gregoritsch","ST, ST, ST, ST, CAM"
15103,F. Lustenberger,CDM,1.0,"Otávio, L. Tousart, N. de Jong, Camacho, I. Radovanović","CDM, CDM, CDM, CDM, CDM"
15107,Raffael,ST,0.6,"A. Griezmann, W. Khazri, S. Sessègnon, E. Rivière, J. Lingard","ST, ST, CAM, ST, CAM"
15122,D. Maroh,CB,1.0,"L. Rossettini, C. Smalling, A. Ajeti, M. Benatia, P. Cannavaro","CB, CB, CB, CB, CB"
15125,M. Plattenhardt,LB,1.0,"M. Poundjé, C. Daniels, De La Bella, F. Touré, Toño","LB, LB, LB, LB, LB"
15129,D. Didavi,CAM,0.6,"M. Sanson, N. Fekir, Raffael, G. Ramírez, B. Corgnet","CM, CAM, ST, CAM, CAM"
15131,M. Frantz,CM,0.4,"C. Doukouré, J. McArthur, D. Brašanac, I. Hayden, G. Puşcaş","CDM, CM, CM, CDM, ST"
15139,T. Chandler,RB,0.2,"Aday, J. Lukaku, D. Zappacosta, S. Miangue, J. Mojica","LB, LW, RB, LB, LW"
15141,A. Esswein,RW,0.2,"Y. El Ghanassy, N. Sansone, Juanpi, I. Mbenza, I. Sacko","LW, ST, RW, ST, ST"
15178,S. Bell,CB,1.0,"D. Dainelli, W. Reid, P. Cannavaro, Jorge Meré, M. Gulde","CB, CB, CB, CB, CB"
15188,J. Baumgartlinger,CDM,0.2,"B. Santamaria, A. Ekdal, Iturraspe, D. Fletcher, A. Aquilani","CDM, CM, CM, CM, CM"
15191,Y. Mallı,CAM,0.2,"Caiuby, B. Özcan, Vitolo, G. Sigurðsson, J. Briand","LW, CAM, LW, LW, ST"
15194,M. Risse,RW,0.6,"P. Faragò, P. Kadeřábek, Kiko Femenía, A. Marušić, H. Hateboer","RW, RB, RB, RW, RW"
15198,E. Choupo-Moting,LW,1.0,"J. Correa, L. Bittencourt, I. Perišić, Ivi, J. Repas","LW, LW, LW, LW, LW"
15200,Á. Szalai,ST,1.0,"L. Jović, G. Lapadula, Y. Sanogo, J. Córdoba, A. Mendy","ST, ST, ST, ST, ST"
15214,A. Rukavina,RB,0.6,"Javi Manquillo, K. Amian, Cuco Martina, I. Cissokho, A. Nyom","LB, RB, LB, RB, RB"
15215,C. Schindler,CB,1.0,"J. Sorbon, D. Siovas, C. Clark, J. Torunarigha, Mario Hermoso","CB, CB, CB, CB, CB"
15231,K. Volland,ST,0.8,"E. Sala, Roberto Firmino, F. Vázquez, I. Santini, M. Antenucci","ST, ST, CAM, ST, ST"
15232,B. Wood,ST,1.0,"J. Arp, S. Terodde, C. Benteke, D. Selke, V. Ibišević","ST, ST, ST, ST, ST"
15253,M. Lehmann,CDM,1.0,"N. de Jong, Otávio, G. Pizarro, L. Biglia, E. Pulgar","CDM, CDM, CDM, CDM, CDM"
15256,P. Schwegler,CDM,0.2,"J. Marié, A. Blin, Iturraspe, J. Shelvey, S. Defour","CM, CDM, CM, CM, CM"
15276,M. Weiser,RB,0.8,"T. Gebre Selassie, D. Caligiuri, T. Alexander-Arnold, L. Dubois, S. Aurier","RB, RW, RB, RB, RB"
15278,C. Clemens,RW,1.0,"S. Gakpé, F. Klaus, J. Ward-Prowse, Kwon Chang-Hoon, J. Hofmann","RW, RW, RW, RW, RW"
15292,M. Uth,ST,0.8,"R. Berič, J. Hernández, W. Saïd, Raúl García, Y. Poulsen","ST, ST, ST, CAM, ST"
15317,L. Bittencourt,LW,1.0,"H. Çalhanoğlu, A. Martial, J. Correa, Gonçalo Guedes, D. Perotti","LW, LW, LW, LW, LW"
15399,D. Brosinski,LB,0.8,"P. Max, J. Holebas, J. Willems, G. Pezzella, K. Rausch","LB, LB, LB, LW, LB"
15430,N. Höfler,CDM,1.0,"G. Pizarro, T. Monconduit, N. Matić, Luiz Gustavo, D. Baier","CDM, CDM, CDM, CDM, CDM"
15449,M. Mavraj,CB,1.0,"B. Nuytinck, L. Perrin, F. Lejeune, C. Schindler, Sergi Gómez","CB, CB, CB, CB, CB"
15455,J. Geis,CDM,0.0,"J. Gelin, K. Papadopoulos, M. Gulde, Paulo Oliveira, K. Long","CB, CB, CB, CB, CB"
15456,F. Klaus,RW,0.4,"S. Verdi, S. Mendoza, T. Ince, J. Bamba, Ibai Gómez","RW, LW, CAM, RW, LW"
15487,J. Haberer,CM,1.0,"Paulinho, P. Lees Melou, L. Goretzka, S. Khedira, A. Grassi","CM, CM, CM, CM, CM"
15503,F. Niederlechner,ST,1.0,"M. Harnik, C. Bakambu, B. Jeannot, Roger, G. Puşcaş","ST, ST, ST, ST, ST"
15524,H. Çalhanoğlu,LW,0.8,"Gonçalo Guedes, L. Bittencourt, A. Gómez, P. Sisto, M. Depay","LW, LW, ST, LW, LW"
15526,P. Groß,CAM,0.6,"J. Bamba, W. Hughes, A. Hunt, Raúl García, M. Reus","RW, CAM, CAM, CAM, LW"
15533,M. Terrazzino,LW,0.8,"P. De Blasis, Borja García, V. Grifo, J. Correa, Luiz Araújo","LW, CM, LW, LW, LW"
15543,S. Zoller,ST,0.2,"R. Pereyra, Burgui, K. Karaman, Paco Alcácer, A. Ragusa","CAM, LW, LW, ST, LW"
15695,M. Heller,RW,0.8,"J. Iloki, C. Kouakou, A. Lennon, M. Phillips, C. Jean","RW, ST, RW, RW, RW"
15719,B. Hübner,CB,0.8,"S. Umtiti, Z. Feddal, M. Kempf, Felipe, A. Rüdiger","CB, CB, CB, RB, CB"
15771,S. Langkamp,CB,1.0,"I. Konaté, K. Glik, J. Bruma, S. Papastathopoulos, David López","CB, CB, CB, CB, CB"
15772,M. Ostrzolek,LB,1.0,"De La Bella, C. Fuchs, T. Pellenard, Y. Andreu, O. Wendt","LB, LB, LB, LB, LB"
15775,P. Verhaegh,RB,1.0,"V. Laurini, R. Rosales, Iván Balliu, F. Chafik, K. Naughton","RB, RB, RB, RB, RB"
15777,D. Baier,CDM,0.8,"N. Matić, Luiz Gustavo, Thiago Maia, N. Höfler, M. Büchel","CDM, CDM, CDM, CDM, CM"
15781,Ja-Cheol Koo,CAM,0.0,"J. Allen, Y. Cabaye, A. Balić, A. Blin, M. Krohn-Dehli","CM, CM, CM, CDM, LW"
15782,J. Morávek,CM,0.6,"L. Del Pinto, M. Diallo, Tomás Pina, Medrán, Sung-Yeung Ki","CDM, CDM, CM, CM, CM"
15798,A. Beck,RB,1.0,"Y. Sabaly, Ander Capa, S. Janko, K. Trippier, B. Sarr","RB, RB, RB, RB, RB"
15806,J. Vestergaard,CB,1.0,"João Miranda, J. Murillo, Lombán, Sidnei, P. Jones","CB, CB, CB, CB, CB"
15808,Roberto Firmino,ST,1.0,"R. Falcao, K. Volland, S. Haller, E. Rivière, N. Füllkrug","ST, ST, ST, ST, ST"
15811,S. Rudy,CM,0.4,"C. Marchisio, V. Wanyama, J. Henderson, V. Koziello, J. Weigl","CM, CDM, CDM, CM, CDM"
15823,D. Williams,CM,0.4,"M. Arambarri, M. Diallo, A. King, L. Del Pinto, J. Morávek","CDM, CDM, CM, CDM, CM"
15877,A. Hahn,RW,1.0,"Iago Falqué, L. Öztunali, A. Townsend, Pablo Sarabia, Kwon Chang-Hoon","RW, RW, RW, RW, RW"
15937,D. Demme,CDM,0.0,"P. Højbjerg, C. Aránguiz, H. Arter, M. Noble, É. Banega","CM, CM, CM, CM, CM"
15942,L. Rupp,CM,0.6,"A. Ioniţă, A. Grassi, S. Bastien, R. Soriano, M. Rohdén","CM, CM, CM, LW, RW"
16025,M. Kruse,ST,0.4,"R. Rodelin, M. Götze, Isco, W. Khazri, C. Théréau","ST, CM, CAM, ST, LW"
16027,F. Bartels,ST,0.0,"Iago Aspas, X. Shaqiri, Iuri Medeiros, Dani Raba, D. Berardi","RW, RW, RW, RW, RW"
16094,S. Terodde,ST,1.0,"B. Wood, D. Selke, F. Quagliarella, J. Córdoba, H. Kane","ST, ST, ST, ST, ST"
16110,K. Kampl,CM,0.6,"N. Barella, R. Cohade, K. Havertz, L. Castro, Guilherme","CM, CM, CAM, CM, RW"
16122,E. Kachunga,RW,1.0,"J. Guðmundsson, C. Jean, S. Grandsir, J. Iloki, A. Lennon","RW, RW, RW, RW, RW"
16303,D. Latza,CM,0.6,"A. Bertolacci, Trigueros, Adrián, T. Monconduit, R. Walter","CM, CM, CDM, CDM, CM"
16432,Caiuby,LW,0.6,"A. Thomasson, Y. Mallı, T. Lemar, G. Sigurðsson, B. Özcan","LW, CAM, LW, LW, CAM"
16436,C. Quaner,ST,0.2,"J. Iloki, F. Bernardeschi, A. Lennon, L. Narsingh, C. Kouakou","RW, RW, RW, RW, ST"
16443,L. Balogun,CB,1.0,"C. Kerbrat, M. Jørgensen, Laguardia, Djené, J. Giraudon","CB, CB, CB, CB, CB"
16826,R. Khedira,CDM,0.8,"J. Grimm, M. Iturra, I. Hayden, V. Pajot, D. Torres","CDM, CDM, CDM, CM, CDM"
16843,D. Heintz,CB,0.8,"Felipe, Leandro Castán, F. Helander, Samir, J. Elez","RB, CB, CB, CB, CB"
16884,J. Korb,RB,0.8,"Míchel, T. Smith, J. Martins-Pereira, V. Manceau, J. Kenny","RB, CM, RB, RB, RB"
17136,J. Gondorf,CM,0.2,"I. Sacko, M. Sau, K. Gameiro, D. Brašanac, S. Okazaki","ST, ST, ST, CM, ST"
18550,E. Can,CM,0.4,"G. Xhaka, Fernandinho, N. Kanté, C. Marchisio, M. Gonalons","CM, CDM, CDM, CM, CDM"
18579,M. Halstenberg,LB,1.0,"Alberto Moreno, Sergio Escudero, Filipe Luis, Wendell, Jorge","LB, LB, LB, LB, LB"
18591,J. Hofmann,RW,0.6,"Keko, A. Lennon, P. Herrmann, C. Lombardi, C. Kouakou","RW, RW, RW, LW, ST"
18669,J. Hector,LB,0.8,"P. van Aanholt, C. Biraghi, F. Mattiello, Wendell, Dani Castellano","LB, LB, LW, LB, LB"
18670,L. Kübler,RB,1.0,"E. Krafth, D. Simpson, P. Bardsley, S. Yago, O. El Hajjam","RB, RB, RB, RB, RB"
18982,N. Schulz,LB,0.6,"G. Holtmann, Marcos Alonso, L. Spinazzola, L. Shaw, Yuri Berchiche","LW, LB, LW, LB, LB"
19392,M. Philipp,ST,0.0,"Nolito, J. Sancho, Richarlison, J. Correa, L. Ocampos","LW, LW, LW, LW, LW"
19720,M. Gulde,CB,1.0,"Albentosa, I. Traoré, D. Dainelli, S. Savić, S. Bell","CB, CB, CB, CB, CB"
20390,I. Abate,RB,1.0,"D. Calabria, L. De Silvestri, Mario, F. Chafik, K. Tete","RB, RB, RB, RB, RB"
20393,D. Bonera,CB,1.0,"E. Garay, E. Cabaco, P. Gouano, Albentosa, M. Gulde","CB, CB, CB, CB, CB"
20394,Thiago Silva,CB,1.0,"N. Süle, Dante, D. Lovren, B. Koné, V. Jovanović","CB, CB, CB, CB, CB"
20395,M. De Sciglio,RB,0.8,"J. Gomez, E. Hysaj, H. Traoré, K. Walker, Ł. Piszczek","CB, RB, RB, RB, RB"
20401,A. Aquilani,CM,0.4,"J. Lerma, F. Grillitsch, S. Prcić, B. Santamaria, Y. Aït Bennasser","CDM, CM, CDM, CDM, CM"
20402,K. Boateng,CM,0.6,"W. Rooney, G. Imbula, A. Ramsey, Borja Valero, N. Keïta","ST, CM, CM, CAM, CM"
20403,S. Calvano,CM,0.2,"Sergio Mora, L. Phiri, B. Sankoh, J. Ferri, G. Fernandes","CDM, CDM, CDM, CM, CDM"
20404,B. Cristante,CM,0.2,"F. Kessié, Xabi Prieto, Iago Aspas, K. Havertz, Á. Correa","CM, CAM, RW, CAM, RW"
20414,M. Valoti,CM,0.6,"Á. Nagy, P. Billing, F. Valverde, S. Clucas, Granero","CDM, CDM, CM, CM, CM"
20418,S. El Shaarawy,LW,0.8,"A. Martial, T. Inui, K. Coman, D. Perotti, F. Kamano","LW, LW, RW, LW, LW"
20422,Maxi López,ST,1.0,"D. Gayle, C. Benteke, K. Lasagna, C. Stuani, Simy","ST, ST, ST, ST, ST"
20429,N. Burdisso,CB,1.0,"Pablo, K. Adénon, A. Ogbonna, J. Murillo, Rolando","CB, CB, CB, CB, CB"
20433,S. Kjær,CB,1.0,"A. Rami, I. Traoré, E. Muñoz, M. Gulde, Luis Hernández","CB, CB, CB, CB, CB"
20434,A. Rosi,RB,0.8,"T. Meunier, Francis Guerrero, K. Tete, Pablo Maffeo, A. Valencia","RB, RW, RB, RB, RB"
20436,José Ángel,LB,1.0,"M. Poundjé, F. Touré, Mário Rui, L. Baal, Toño","LB, LB, LB, LB, LB"
20438,D. De Rossi,CDM,0.8,"E. Pulgar, Rodri, L. Biglia, O. Selnæs, Lucas Leiva","CDM, CM, CDM, CDM, CDM"
20441,E. Lamela,RW,0.2,"W. Bony, C. Akolo, T. Abraham, K. Iheanacho, E. Ünal","ST, RW, ST, ST, ST"
20443,M. Pjanić,CM,0.2,"Oriol Romeu, Dani Parejo, Javi Martínez, Lucas Leiva, A. Tameze","CDM, CM, CDM, CDM, CDM"
20448,F. Viviani,CM,0.6,"L. Cigarini, Dani Parejo, F. Magnanelli, M. Badelj, L. Torreira","CM, CM, CDM, CDM, CM"
20449,F. Borini,LW,1.0,"T. Ito, Andreas Pereira, J. Brekalo, S. March, F. Di Francesco","LW, LW, LW, LW, LW"
20458,A. Barzagli,CB,1.0,"N. Milenković, L. Koscielny, H. Nordtveit, C. Zapata, B. Pavard","CB, CB, CB, CB, CB"
20459,L. Bonucci,CB,1.0,"A. Ranocchia, S. Mustafi, M. Yoshida, J. Stones, M. Benatia","CB, CB, CB, CB, CB"
20460,M. Cáceres,CB,0.0,"D. Faraoni, C. Dawson, P. Bardsley, D. Simpson, K. Amian","RB, RB, RB, RB, RB"
20461,G. Chiellini,CB,1.0,"A. Mawson, P. Kimpembe, A. Romagnoli, T. Vermaelen, Sergio Ramos","CB, CB, CB, CB, CB"
20465,S. Lichtsteiner,RB,1.0,"B. Bereszyński, B. Sagna, Barragán, K. Tete, Mario","RB, RB, RB, RB, RB"
20468,E. Giaccherini,LW,1.0,"N. Redmond, Álex Berenguer, Chory Castro, P. Piatti, R. van La Parra","LW, LW, LW, LW, LW"
20470,C. Marchisio,CM,0.4,"M. Gonalons, Fernandinho, N. Kanté, G. Xhaka, E. Can","CDM, CDM, CDM, CM, CM"
20472,S. Padoin,RB,0.0,"F. Mattiello, P. van Aanholt, Antunes, Miiko Albornoz, C. Biraghi","LW, LB, LB, LB, LB"
20475,A. Vidal,CDM,0.4,"B. N'Diaye, Y. Sankharé, Adrián, Cafú, D. Geiger","CM, CM, CDM, CDM, CM"
20476,M. Borriello,ST,1.0,"G. Puşcaş, R. Meggiorini, A. Paloschi, E. Cavani, A. Sanabria","ST, ST, ST, ST, ST"
20478,A. Matri,ST,1.0,"K. Babacar, J. Defoe, G. Lapadula, A. Gray, M. Gabbiadini","ST, ST, ST, ST, ST"
20479,F. Quagliarella,ST,1.0,"H. Kane, Álvaro Morata, A. Finnbogason, A. Lacazette, C. Benteke","ST, ST, ST, ST, ST"
20495,M. Gobbi,LB,1.0,"Antunes, O. Wendt, Aarón, Kévin Rodrigues, M. Ostrzolek","LB, LB, LB, LB, LB"
20503,S. Floccari,ST,0.8,"M. Braithwaite, V. Eysseric, D. Selke, J. Guidetti, A. Niane","ST, LW, ST, ST, ST"
20516,D. Faraoni,RB,0.8,"V. Torosidis, M. Lowton, D. Simpson, F. Depaoli, E. Schelotto","RB, RB, RB, RW, RB"
20517,Y. Nagatomo,LB,1.0,"F. Ricca, C. Molinaro, J. Amavi, C. Löwe, Y. Andreu","LB, LB, LB, LB, LB"
