player_id,player_name,specific_position,specific_position_consistency_at5,topk_neighbors,topk_neighbor_categories
22889,D. Zappacosta,RB,1.0,"V. Moses, Kiko Femenía, S. Aurier, F. Hadergjonaj, Bellerín","RB, RB, RB, RB, RB"
25393,D. Lovren,CB,1.0,"M. Yoshida, P. Jagielka, J. Tomkins, M. Keane, J. Tarkowski","CB, CB, CB, CB, CB"
25413,A. Lacazette,ST,0.8,"S. Agüero, H. Kane, R. Lukaku, A. Barnes, Álvaro Morata","ST, ST, ST, CB, ST"
25430,M. Sakho,CB,1.0,"N. Aké, L. Dunk, C. Schindler, A. Mawson, H. Maguire","CB, CB, CB, CB, CB"
25537,G. Krychowiak,CDM,0.4,"M. Noble, L. Cook, W. Ndidi, S. Defour, I. Gueye","CM, CM, CDM, CM, CDM"
25553,Azpilicueta,CB,0.8,"M. van der Hoorn, S. Francis, C. Dawson, J. Stephens, T. Alderweireld","CB, CB, RB, CB, CB"
25571,J. Ayew,ST,0.4,"J. King, S. Rondón, J. Rodriguez, D. Alli, E. Hazard","ST, ST, CAM, CAM, LW"
25572,A. Ayew,ST,0.4,"T. Abraham, A. Iwobi, J. Rodriguez, X. Shaqiri, S. Okazaki","ST, LW, CAM, RW, ST"
25706,I. Gueye,CDM,0.2,"M. Noble, W. Ndidi, J. Cork, L. Cook, E. Can","CM, CDM, CM, CM, CM"
25707,E. Hazard,LW,0.0,"D. Alli, M. Özil, David Silva, Pedro, S. Rondón","CAM, CAM, CAM, RW, ST"
25747,S. Mané,LW,0.8,"A. Sánchez, D. Alli, E. Hazard, E. Choupo-Moting, A. Martial","LW, CAM, LW, LW, LW"
25785,S. Aurier,RB,1.0,"Bellerín, Cédric Soares, K. Trippier, S. Coleman, F. Hadergjonaj","RB, RB, RB, RB, RB"
25798,E. Capoue,CDM,0.6,"J. Cork, L. Milivojević, M. Noble, Pedro Obiang, G. Barry","CM, CDM, CM, CDM, CDM"
25804,M. Sissoko,RW,1.0,"R. Mahrez, A. Knockaert, J. Ibe, X. Shaqiri, A. Carrillo","RW, RW, RW, RW, RW"
25854,K. Zouma,CB,0.8,"A. Mariappa, V. Lindelöf, L. Koscielny, J. Stephens, C. Dawson","CB, CB, CB, CB, RB"
25867,P. Aubameyang,ST,0.8,"J. King, J. Rodriguez, J. Ayew, Roberto Firmino, J. Vardy","ST, CAM, ST, ST, ST"
25950,A. Knockaert,RW,1.0,"A. Carrillo, M. Ritchie, R. Mahrez, J. Ibe, A. Townsend","RW, RW, RW, RW, RW"
26010,O. Giroud,ST,1.0,"D. Gayle, H. Kane, A. Lacazette, Álvaro Morata, J. Vardy","ST, ST, ST, ST, ST"
26150,R. Mahrez,RW,0.8,"X. Shaqiri, J. Ibe, A. Knockaert, Juan Mata, K. De Bruyne","RW, RW, RW, RW, CAM"
26495,G. Bong,LB,1.0,"C. Daniels, S. Ward, K. Gibbs, A. Young, L. Baines","LB, LB, LB, LB, LB"
26499,A. Masuaku,LB,1.0,"R. Bertrand, B. Davies, M. Olsson, K. Gibbs, Marcos Alonso","LB, LB, LB, LB, LB"
28291,T. Bakayoko,CDM,0.6,"D. Pröpper, N. Matić, J. Cork, A. Doucouré, G. Barry","CM, CDM, CM, CDM, CDM"
28292,A. Doucouré,CDM,0.6,"N. Kanté, J. Cork, E. Can, Oriol Romeu, W. Ndidi","CDM, CM, CM, CDM, CDM"
29640,M. Lemina,CM,0.4,"A. Doucouré, N. Kanté, G. Wijnaldum, N. Matić, J. Cork","CDM, CDM, CM, CDM, CM"
31528,N. Kanté,CDM,0.6,"E. Can, A. Doucouré, G. Xhaka, Fernandinho, Oriol Romeu","CM, CDM, CM, CDM, CDM"
32636,C. Tosun,ST,0.6,"D. Alli, S. Long, J. Vardy, S. Rondón, E. Hazard","CAM, ST, ST, ST, LW"
37725,C. Kouyaté,CDM,0.4,"I. Gueye, W. Ndidi, J. Livermore, M. Noble, L. Fer","CDM, CDM, CM, CM, CM"
38021,K. De Bruyne,CAM,0.6,"C. Eriksen, M. Özil, Juan Mata, H. Mkhitaryan, X. Shaqiri","CAM, CAM, RW, CAM, RW"
38031,C. Benteke,ST,1.0,"H. Kane, Álvaro Morata, T. Deeney, D. Gayle, C. Wood","ST, ST, ST, ST, ST"
38377,L. Depoitre,ST,0.6,"S. Mounié, J. Rodriguez, P. Crouch, Roberto Firmino, A. Iwobi","ST, CAM, ST, ST, LW"
41174,M. Lanzini,CAM,0.2,"A. Mooy, David Silva, T. Carroll, T. Cleverley, J. Ayew","CM, CAM, CM, CM, ST"
49872,X. Shaqiri,RW,0.8,"R. Mahrez, Juan Mata, J. Ibe, K. De Bruyne, A. Knockaert","RW, RW, RW, CAM, RW"
49876,G. Xhaka,CM,0.4,"Fernandinho, N. Kanté, L. Milivojević, M. Dembélé, E. Can","CDM, CDM, CDM, CM, CM"
49971,M. Bauer,RB,0.8,"Cédric Soares, J. Ward, D. Janmaat, T. Smith, S. Aurier","RB, RB, RB, CM, RB"
55979,M. Jørgensen,CB,1.0,"J. Stephens, J. Lascelles, K. Long, A. Mariappa, W. Morgan","CB, CB, CB, CB, CB"
58978,G. Cameron,CDM,0.2,"K. Zouma, V. Lindelöf, W. Ndidi, M. Keane, P. Jagielka","CB, CB, CDM, CB, CB"
61962,Sung-Yeung Ki,CM,0.6,"J. Shelvey, Y. Cabaye, D. Fletcher, W. Ndidi, J. Hogg","CM, CM, CM, CDM, CDM"
61988,S. Davis,CM,0.6,"P. Pogba, E. Can, I. Gueye, L. Cook, N. Kanté","CM, CM, CDM, CM, CDM"
62224,R. Fraser,RW,0.6,"M. Ritchie, J. Guðmundsson, D. Tadić, M. Phillips, M. Albrighton","RW, RW, CAM, RW, LW"
62389,A. Mooy,CM,0.8,"J. Milner, T. Cleverley, M. Lanzini, J. Allen, T. Carroll","CM, CM, CAM, CM, CM"
64966,M. Suttner,LB,1.0,"G. Bong, S. Ward, C. Daniels, A. Young, P. van Aanholt","LB, LB, LB, LB, LB"
65254,K. Wimmer,CB,1.0,"W. Hoedt, Nacho Monreal, J. Evans, B. Mee, J. Vertonghen","CB, CB, CB, CB, CB"
68085,C. Kabasele,CB,1.0,"C. Schindler, F. Lejeune, J. Evans, B. Mee, N. Aké","CB, CB, CB, CB, CB"
70083,Danilo,RB,0.0,"Javi Manquillo, A. Maitland-Niles, M. Albrighton, Cuco Martina, A. Young","LB, RW, LW, LB, LB"
70086,N. Otamendi,CB,0.2,"V. van Dijk, N. Matić, D. Pröpper, J. Cork, L. Milivojević","CB, CDM, CM, CM, CDM"
70092,S. Defour,CM,0.4,"I. Gueye, M. Noble, W. Ndidi, E. Dier, L. Cook","CDM, CM, CDM, CB, CM"
70122,N. Matić,CDM,0.4,"L. Milivojević, J. Cork, N. Otamendi, D. Gosling, G. Barry","CDM, CM, CB, CM, CDM"
70156,A. Carrillo,RW,1.0,"A. Knockaert, A. Townsend, R. Mahrez, J. Guðmundsson, J. Ibe","RW, RW, RW, RW, RW"
70215,C. Atsu,LW,1.0,"D. Gray, N. Redmond, R. van La Parra, Richarlison, J. McClean","LW, LW, LW, LW, LW"
70389,Cédric Soares,RB,0.8,"S. Coleman, S. Aurier, T. Smith, A. Valencia, T. Alexander-Arnold","RB, RB, CM, RB, RB"
70965,João Mário,CAM,0.2,"P. Groß, T. Cleverley, A. Mooy, J. Ayew, J. Milner","CAM, CM, CM, ST, CM"
71703,V. Lindelöf,CB,1.0,"K. Zouma, L. Koscielny, A. Mariappa, M. Keane, P. Jagielka","CB, CB, CB, CB, CB"
77546,A. Williams,CB,1.0,"Ahmed Hegazy, J. Tomkins, S. Dann, F. Lejeune, M. Yoshida","CB, CB, CB, CB, CB"
77548,J. Allen,CM,0.4,"P. Pogba, N. Kanté, A. Doucouré, W. Rooney, J. McArthur","CM, CDM, CDM, ST, CM"
77552,N. Dyer,RW,0.8,"E. Kachunga, A. Carrillo, C. Quaner, A. Lennon, A. Knockaert","RW, RW, ST, RW, RW"
77558,G. Sigurðsson,LW,0.4,"R. Brady, J. Stanislas, C. Brunt, M. Lanzini, N. Redmond","LW, RW, RW, CAM, LW"
86308,C. Yacob,CDM,0.4,"A. Surman, E. Dier, L. Milivojević, Oriol Romeu, D. Stephens","CM, CB, CDM, CDM, CM"
91381,J. Izquierdo,LW,1.0,"Ramadan Sobhi, Richarlison, A. Martial, Kenedy, R. van La Parra","LW, LW, LW, LW, LW"
92899,J. Holebas,LB,1.0,"R. Bertrand, B. Davies, A. Young, M. Olsson, L. Baines","LB, LB, LB, LB, LB"
105333,Willian,RW,0.4,"D. Tadić, J. Ibe, H. Mkhitaryan, K. De Bruyne, A. Oxlade-Chamberlain","CAM, RW, CAM, CAM, RW"
105338,H. Mkhitaryan,CAM,0.6,"A. Oxlade-Chamberlain, K. De Bruyne, A. Iwobi, D. Tadić, C. Eriksen","RW, CAM, LW, CAM, CAM"
105339,Fernandinho,CDM,0.4,"G. Xhaka, Oriol Romeu, N. Kanté, M. Dembélé, E. Can","CM, CDM, CDM, CM, CM"
119951,Ahmed Hegazy,CB,1.0,"J. Tomkins, A. Williams, F. Lejeune, C. Kabasele, A. Ogbonna","CB, CB, CB, CB, CB"
120353,Mohamed Salah,RW,1.0,"J. Ibe, R. Mahrez, Bernardo Silva, A. Townsend, Willian","RW, RW, RW, RW, RW"
127537,L. Milivojević,CDM,0.6,"J. Cork, N. Matić, G. Xhaka, M. Schneiderlin, N. Kanté","CM, CDM, CM, CDM, CDM"
134102,N. Aké,CB,1.0,"A. Mawson, C. Schindler, B. Mee, L. Dunk, C. Clark","CB, CB, CB, CB, CB"
134294,I. Hayden,CDM,0.4,"W. Ndidi, E. Dier, A. Doucouré, D. Stephens, J. Livermore","CDM, CB, CDM, CM, CM"
134513,A. Martial,LW,0.8,"Richarlison, S. Boufal, W. Zaha, N. Redmond, J. Izquierdo","LW, LW, ST, LW, LW"
135103,A. Christensen,CB,1.0,"S. Mustafi, M. Yoshida, C. Smalling, S. Prödl, W. Reid","CB, CB, CB, CB, CB"
135114,P. Højbjerg,CM,0.6,"J. Cork, M. Noble, P. Pogba, G. Barry, I. Gueye","CM, CM, CM, CDM, CDM"
136441,B. Davies,LB,1.0,"B. Chilwell, R. Bertrand, K. Gibbs, Marcos Alonso, C. Daniels","LB, LB, LB, LB, LB"
145692,O. Niasse,ST,0.6,"J. Rodriguez, S. Rondón, J. Vardy, D. Calvert-Lewin, E. Hazard","CAM, ST, ST, ST, LW"
149019,D. Simpson,RB,0.8,"Bruno Saltor, D. Yedlin, K. Naughton, P. Bardsley, J. Gomez","RB, RB, RB, RB, CB"
167145,Bellerín,RB,1.0,"S. Aurier, Cédric Soares, A. Valencia, T. Alexander-Arnold, S. Coleman","RB, RB, RB, RB, RB"
189821,M. Zeegelaar,LB,1.0,"K. Gibbs, R. Bertrand, B. Davies, B. Chilwell, Marcos Alonso","LB, LB, LB, LB, LB"
192748,M. James,CM,0.6,"J. Cork, A. Doucouré, M. Noble, E. Can, L. Milivojević","CM, CDM, CM, CM, CDM"
207164,B. N'Diaye,CM,0.4,"M. Dembélé, G. Xhaka, N. Matić, Fernandinho, L. Milivojević","CM, CM, CDM, CDM, CDM"
210044,E. Dier,CB,0.0,"D. Stephens, W. Ndidi, Oriol Romeu, I. Gueye, J. Hogg","CM, CDM, CDM, CDM, CDM"
214654,S. Mounié,ST,0.8,"S. Rondón, G. Murray, J. Lingard, L. Depoitre, P. Crouch","ST, ST, CAM, ST, ST"
215983,S. Boufal,LW,1.0,"A. Martial, N. Redmond, Richarlison, E. Choupo-Moting, R. van La Parra","LW, LW, LW, LW, LW"
222220,A. Robertson,LB,1.0,"B. Chilwell, B. Davies, Marcos Alonso, K. Gibbs, R. Bertrand","LB, LB, LB, LB, LB"
230020,A. Iwobi,LW,0.0,"H. Mkhitaryan, K. De Bruyne, Roberto Firmino, Ayoze Pérez, M. Özil","CAM, CAM, ST, ST, CAM"
230883,Ayoze Pérez,ST,0.2,"Roberto Firmino, A. Ramsey, A. Iwobi, E. Hazard, P. Pogba","ST, CM, LW, LW, CM"
235555,R. Loftus-Cheek,LW,0.0,"J. King, J. Ayew, David Silva, S. Rondón, G. Murray","ST, ST, CAM, ST, ST"
245364,L. Sané,LW,0.8,"R. van La Parra, N. Redmond, Richarlison, A. Masuaku, M. Pugh","LW, LW, LW, LB, LW"
246866,A. Mawson,CB,1.0,"N. Aké, L. Dunk, H. Maguire, B. Mee, P. Jones","CB, CB, CB, CB, CB"
247248,S. March,LW,1.0,"M. Albrighton, R. van La Parra, C. Atsu, D. Gray, J. McClean","LW, LW, LW, LW, LW"
252365,D. Yedlin,RB,1.0,"J. Ward, K. Trippier, Bruno Saltor, S. Coleman, A. Valencia","RB, RB, RB, RB, RB"
254898,Kenedy,LW,0.0,"B. Davies, B. Chilwell, Marcos Alonso, S. Kolašinac, J. Schlupp","LB, LB, LB, LB, LB"
256998,E. Bailly,CB,1.0,"W. Morgan, K. Long, S. Duffy, J. Lascelles, M. Jørgensen","CB, CB, CB, CB, CB"
257762,D. Sánchez,CB,1.0,"J. Stones, V. Kompany, S. Mustafi, J. Matip, W. Morgan","CB, CB, CB, CB, CB"
257899,J. Gomez,CB,0.0,"K. Naughton, K. Walker, T. Alexander-Arnold, P. Zabaleta, Bruno Saltor","RB, RB, RB, RB, RB"
265366,W. Ndidi,CDM,0.4,"E. Dier, Oriol Romeu, D. Stephens, I. Gueye, M. Noble","CB, CDM, CM, CDM, CM"
265673,Bernardo Silva,RW,1.0,"A. Knockaert, J. Ibe, A. Townsend, R. Mahrez, A. Carrillo","RW, RW, RW, RW, RW"
268776,W. Hoedt,CB,1.0,"H. Maguire, J. Vertonghen, A. Mawson, B. Mee, L. Dunk","CB, CB, CB, CB, CB"
279717,A. Maitland-Niles,RW,0.0,"Javi Manquillo, Cuco Martina, Danilo, M. Albrighton, A. Young","LB, LB, RB, LW, LB"
282550,F. Hadergjonaj,RB,1.0,"Cédric Soares, S. Aurier, K. Trippier, J. Kenny, S. Coleman","RB, RB, RB, RB, RB"
283142,D. Gray,LW,1.0,"N. Redmond, S. Boufal, C. Atsu, R. van La Parra, A. Martial","LW, LW, LW, LW, LW"
286825,J. Kenny,RB,1.0,"M. Lowton, Cédric Soares, A. Valencia, P. Zabaleta, K. Naughton","RB, RB, RB, RB, RB"
293686,J. Murphy,RW,0.8,"D. Tadić, A. Townsend, J. Guðmundsson, M. Ritchie, R. Sterling","CAM, RW, RW, RW, RW"
293687,D. Calvert-Lewin,ST,0.6,"S. Long, A. Iwobi, S. Rondón, J. Ayew, J. Rodriguez","ST, LW, ST, ST, CAM"
302518,L. Cook,CM,0.0,"I. Gueye, N. Kanté, A. Doucouré, W. Ndidi, Oriol Romeu","CDM, CDM, CDM, CDM, CDM"
332605,Ramadan Sobhi,LW,1.0,"J. Izquierdo, Richarlison, Kenedy, R. van La Parra, A. Martial","LW, LW, LW, LW, LW"
339789,Mikel Merino,CM,0.2,"L. Milivojević, A. Doucouré, N. Kanté, J. Cork, I. Gueye","CDM, CDM, CDM, CM, CDM"
340386,Gabriel Jesus,ST,1.0,"S. Agüero, H. Kane, Álvaro Morata, S. Rondón, T. Deeney","ST, ST, ST, ST, ST"
343951,T. Abraham,ST,0.8,"R. Lukaku, A. Ayew, Roberto Firmino, L. Depoitre, A. Iwobi","ST, ST, ST, ST, LW"
346101,T. Alexander-Arnold,RB,1.0,"Cédric Soares, A. Valencia, Bellerín, S. Coleman, K. Naughton","RB, RB, RB, RB, RB"
350976,B. Chilwell,LB,1.0,"B. Davies, K. Gibbs, R. Bertrand, Marcos Alonso, A. Robertson","LB, LB, LB, LB, LB"
353236,T. Davies,CM,0.6,"P. Pogba, J. Allen, A. Ramsey, I. Gueye, N. Kanté","CM, CM, CM, CDM, CDM"
355937,M. Holgate,CB,0.8,"C. Dawson, J. Stephens, M. Jørgensen, S. Francis, M. Kelly","RB, CB, CB, CB, CB"
377071,Richarlison,LW,0.8,"A. Martial, E. Choupo-Moting, Ramadan Sobhi, W. Zaha, N. Redmond","LW, LW, LW, ST, LW"
379209,D. Rice,CB,1.0,"A. Mariappa, L. Koscielny, K. Zouma, J. Stephens, M. Jørgensen","CB, CB, CB, CB, CB"
397168,T. Fosu-Mensah,RB,0.8,"S. Francis, P. Bardsley, C. Dawson, D. Simpson, M. Lowton","CB, RB, RB, RB, RB"
397178,M. Rashford,LW,0.8,"W. Zaha, Richarlison, A. Martial, L. Sané, N. Redmond","ST, LW, LW, LW, LW"
