player_id,player_name,specific_position,specific_position_consistency_at5,topk_neighbors,topk_neighbor_categories
14715,H. Badstuber,CB,1.0,"N. Burdisso, J. Vestergaard, A. Ogbonna, Hilton, V. van Dijk","CB, CB, CB, CB, CB"
14716,J. Boateng,CB,1.0,"Marquinhos, S. Papastathopoulos, J. Gelin, M. Ginter, Unai Núñez","CB, CB, CB, CB, CB"
14718,Rafinha,RB,0.4,"G. Letizia, Javi Manquillo, Danilo, D. D'Ambrosio, William","LB, LB, RB, RB, LB"
14722,Luiz Gustavo,CDM,0.8,"N. Matić, N. Otamendi, Y. M'Vila, D. Baier, S. N'Zonzi","CDM, CB, CDM, CDM, CDM"
14723,T. Kroos,CM,0.8,"R. Freuler, J. Veretout, T. Carroll, B. Matuidi, H. Aouar","CM, CM, CM, CDM, CM"
14724,D. Alaba,LB,0.8,"A. Masuaku, R. Bertrand, L. Spinazzola, B. Davies, J. Willems","LB, LB, LW, LB, LB"
14726,F. Ribéry,LW,1.0,"L. Insigne, T. Inui, P. Sisto, M. Depay, I. Perišić","LW, LW, LW, LW, LW"
14727,A. Robben,RW,1.0,"Suso, O. Dembélé, B. Traoré, Malcom, F. Thauvin","RW, RW, RW, RW, RW"
14731,M. Gómez,ST,1.0,"S. Haller, Maxi Gómez, E. Rivière, N. Petersen, D. Selke","ST, ST, ST, ST, ST"
14732,T. Müller,ST,0.2,"Iñaki Williams, N. Pépé, Portu, F. Thauvin, Bernardo Silva","RW, RW, ST, RW, RW"
14734,N. Petersen,ST,1.0,"Rodrigo, E. Rivière, T. Kleindienst, F. Quagliarella, M. Gómez","ST, ST, ST, ST, ST"
14745,C. Molinaro,LB,1.0,"C. Löwe, M. Ostrzolek, De La Bella, C. Traoré, J. Amavi","LB, LB, LB, LB, LB"
14748,A. Rüdiger,CB,0.8,"A. Masiello, Felipe, A. Djiku, B. Hübner, Leandro Castán","CB, RB, CB, CB, CB"
14749,G. Sakai,RB,1.0,"D. D'Ambrosio, K. Amian, V. Rosier, N. Elvedi, K. Lala","RB, RB, RB, RB, RB"
14754,C. Gentner,CM,0.8,"R. Cohade, S. Missiroli, N. Barella, A. Barák, J. Martin","CM, CM, CM, ST, CM"
14760,M. Harnik,ST,0.8,"Léo Baptistão, B. Cristante, A. Ayew, Gerard Moreno, L. Stindl","ST, CM, ST, ST, ST"
14762,V. Ibišević,ST,1.0,"E. Rivière, Maxi Gómez, N. Petersen, M. Coda, Álvaro Morata","ST, ST, ST, ST, ST"
14763,S. Okazaki,ST,0.8,"R. Rodelin, L. Stindl, K. Volland, A. Griezmann, J. Lingard","ST, ST, ST, ST, CAM"
14770,G. Castro,CM,0.6,"Joan Jordán, C. Eriksen, T. Cleverley, P. Lees Melou, Y. Benzia","CM, CAM, CM, CM, CAM"
14772,D. da Costa,RB,0.8,"A. Valencia, Barragán, P. Faragò, S. Janko, A. Rosi","RB, RB, RW, RB, RB"
14775,B. Oczipka,LB,1.0,"M. Plattenhardt, José Ángel, L. Augustinsson, Aarón, Antunes","LB, LB, LB, LB, LB"
14778,Ö. Toprak,CB,0.8,"P. Kimpembe, K. Koulibaly, M. Hummels, Arbilla, Jordi Amat","CB, CB, CB, RB, CB"
14781,L. Bender,CDM,0.0,"Sergi Roberto, J. Kimmich, Dani Alves, João Cancelo, K. Walker","RB, RB, RB, RB, RB"
14786,K. Bellarabi,RW,1.0,"Lucas Vázquez, C. Pulisic, J. Iloki, F. Thauvin, B. Traoré","RW, RW, RW, RW, RW"
14789,A. Schürrle,LW,0.6,"Y. Carrasco, Son Heung-Min, E. Choupo-Moting, J. King, M. Arnautović","LW, LW, LW, ST, ST"
14795,M. Hummels,CB,1.0,"Sergio Ramos, K. Koulibaly, A. Romagnoli, P. Kimpembe, D. Astori","CB, CB, CB, CB, CB"
14796,C. Löwe,LB,1.0,"C. Daniels, M. Ostrzolek, De La Bella, C. Molinaro, C. Traoré","LB, LB, LB, LB, LB"
14798,Ł. Piszczek,RB,1.0,"T. Gebre Selassie, P. Verhaegh, K. Naughton, P. Zabaleta, A. Valencia","RB, RB, RB, RB, RB"
14800,M. Schmelzer,LB,1.0,"Wendell, Sergio Escudero, Jonny, A. Masina, Douglas Santos","LB, LB, LB, LB, LB"
14801,N. Subotić,CB,1.0,"R. Knoche, Sergi Gómez, Dante, L. Perrin, F. Lejeune","CB, CB, CB, CB, CB"
14802,M. Bakalorz,CDM,0.4,"N. Kanté, T. Rincón, M. Badelj, I. Rakitić, J. Allen","CDM, CM, CDM, CM, CM"
14803,S. Bender,CB,1.0,"J. Vestergaard, H. Maguire, C. Jullien, A. Romagnoli, Mario Hermoso","CB, CB, CB, CB, CB"
14806,M. Götze,CM,0.0,"M. Özil, J. Ayew, T. Lemar, R. Cabella, M. Kruse","CAM, ST, LW, CAM, ST"
14808,İ. Gündoğan,CM,0.6,"M. Dembélé, Dani García, G. Wijnaldum, T. Monconduit, N. Keïta","CM, CDM, CM, CDM, CM"
14812,I. Perišić,LW,1.0,"L. Bittencourt, T. Inui, Y. Konoplyanka, M. Gradel, F. Kostić","LW, LW, LW, LW, LW"
14816,S. Kagawa,CAM,0.6,"J. Rodríguez, R. Nainggolan, Thiago Mendes, N. Fekir, Y. Benzia","CAM, CM, CM, CAM, CAM"
14817,R. Lewandowski,ST,1.0,"J. Calleri, E. Džeko, Y. Sanogo, H. Kane, O. Giroud","ST, ST, ST, ST, ST"
14836,T. Inui,LW,1.0,"L. Insigne, L. Bittencourt, A. Martial, Chory Castro, P. Sisto","LW, LW, LW, LW, LW"
14838,C. Kramer,CDM,0.4,"E. Dier, Y. Aït Bennasser, I. Rakitić, J. Guilavogui, E. Skhiri","CB, CM, CM, CDM, CDM"
14842,K. Vogt,CB,1.0,"Bernardo Espinosa, F. Vicari, David Luiz, N. Spolli, Naldo","CB, CB, CB, CB, CB"
14845,D. Ginczek,ST,1.0,"Aduriz, E. Rivière, S. Terodde, E. Crivelli, Roberto Firmino","ST, ST, ST, ST, ST"
14852,Sergio Escudero,LB,1.0,"Jorge, M. Schmelzer, F. Touré, O. Wendt, Jaume Costa","LB, LB, LB, LB, LB"
14853,C. Fuchs,LB,1.0,"Antunes, M. Plattenhardt, O. Wendt, Diego Rico, S. Ward","LB, LB, LB, LB, LB"
14857,K. Papadopoulos,CB,1.0,"W. Morgan, Marcelo, K. Glik, Luis Hernández, M. Škriniar","CB, CB, CB, CB, CB"
14862,J. Draxler,LW,0.0,"M. Lanzini, Álex Granell, S. Milinković-Savić, T. Carroll, K. Strootman","CAM, CM, CM, CM, CM"
14863,M. Höger,CM,0.4,"B. Santamaria, Y. Aït Bennasser, J. Cork, Guilherme, G. Pizarro","CDM, CM, CM, CDM, CDM"
14864,L. Holtby,CAM,0.2,"P. Lees Melou, A. Mooy, N. Fekir, Koke, É. Banega","CM, CM, CAM, CM, CM"
14866,Jurado,LW,0.2,"D. Praet, R. Cabella, C. Gentner, R. Loftus-Cheek, R. Rodelin","CM, CAM, CM, LW, ST"
14869,S. Kolašinac,LB,1.0,"Jordi Alba, B. Davies, Marcos Alonso, E. Insúa, C. Günter","LB, LB, LB, LB, LB"
14870,J. Matip,CB,1.0,"G. Pezzella, S. Papastathopoulos, Marcelo, J. Boateng, K. Manolas","CB, CB, CB, CB, CB"
14885,D. Aogo,LB,0.2,"J. Hector, D. Liénard, P. Hetemaj, M. Wakaso, T. Mangani","LB, CM, CM, CM, CM"
14887,J. Bruma,CB,1.0,"P. Gouano, K. Glik, David López, A. Rami, Marcelo","CB, CB, CB, CB, CB"
14888,D. Diekmeier,RB,0.8,"S. Janko, A. Beck, P. Faragò, J. Kenny, Ander Capa","RB, RB, RW, RB, RB"
14903,T. Rincón,CM,0.4,"C. Aránguiz, I. Gueye, A. Doucouré, Sergi Darder, M. Badelj","CM, CDM, CDM, CM, CDM"
14904,J. Sala,RB,0.6,"J. Gomez, Dani Alves, K. Walker, N. Mukiele, E. Hysaj","CB, RB, RB, CB, RB"
14905,P. Skjelbred,CDM,0.8,"S. N'Zonzi, M. Schneiderlin, R. Gagliardini, L. Milivojević, Rodri","CDM, CDM, CDM, CDM, CM"
14911,Son Heung-Min,LW,0.4,"W. Zaha, A. Ndiaye, Y. Carrasco, K. Toko Ekambi, M. Gradel","ST, ST, LW, ST, LW"
14917,R. Knoche,CB,1.0,"B. Nuytinck, N. Subotić, Sergi Gómez, L. Perrin, P. Jagielka","CB, CB, CB, CB, CB"
14922,R. Rodríguez,LB,1.0,"Jonny, F. Mendy, José Gayá, A. Robertson, Alex Sandro","LB, LB, LB, LB, LB"
14923,M. Russ,CB,1.0,"D. Abraham, S. De Maio, F. Schär, J. Tarkowski, S. Cook","CB, CB, CB, CB, CB"
14929,M. Hasebe,CDM,0.6,"Javi García, I. Amadou, K. Vogt, M. Caldara, F. Lustenberger","CDM, CDM, CB, CB, CDM"
14938,M. Arnold,CM,1.0,"Trigueros, T. Mangani, Álex Granell, J. Veretout, Campaña","CM, CM, CM, CM, CM"
14943,M. Mandžukić,ST,0.0,"P. Sisto, L. Insigne, Richarlison, L. Ocampos, Chory Castro","LW, LW, LW, LW, LW"
14945,G. Sio,ST,0.8,"E. Sala, G. Bale, M. Konaté, K. Volland, D. Calvert-Lewin","ST, RW, ST, ST, ST"
14988,O. Sorg,RB,0.4,"M. Sampirisi, S. Francis, J. Stryger Larsen, D. Simpson, N. Mukiele","RB, CB, CB, RB, CB"
14989,D. Caligiuri,RW,0.0,"L. Dubois, F. Chafik, R. Rosales, Y. Sabaly, Bellerín","RB, RB, RB, RB, RB"
14990,F. Diagne,CB,1.0,"S. Mustafi, L. Bonucci, M. Škriniar, J. Tarkowski, S. Bell","CB, CB, CB, CB, CB"
14991,M. Ginter,CB,1.0,"Unai Núñez, David López, Marcelo, I. Diop, Luis Hernández","CB, CB, CB, CB, CB"
14997,J. Schmid,RW,0.6,"Rômulo, M. Risse, L. Dubois, A. Gonçalves, M. Wolf","RW, RW, RB, CM, RW"
14998,J. Schuster,CB,0.8,"K. Vogt, M. Hasebe, David Luiz, S. de Vrij, M. Caldara","CB, CDM, CB, CB, CB"
15004,I. Santini,ST,1.0,"E. Sala, Mariano Díaz, N. Füllkrug, J. Calleri, H. Kane","ST, ST, ST, ST, ST"
15010,Dante,CB,1.0,"D. Da Silva, J. Tomkins, B. Koné, Thiago Silva, M. Yoshida","CB, CB, CB, CB, CB"
15012,H. Nordtveit,CB,1.0,"J. Gouweleeuw, Gálvez, L. Koscielny, S. De Maio, Diego Llorente","CB, CB, CB, CB, CB"
15014,O. Wendt,LB,1.0,"Aarón, Douglas Santos, J. Amavi, M. Gobbi, M. Plattenhardt","LB, LB, LB, LB, LB"
15018,P. Herrmann,RW,0.6,"M. Wolf, Lucas Vázquez, Bellerín, A. Candreva, S. Aurier","RW, RW, RB, RW, RB"
15019,T. Jantschke,RB,1.0,"P. Verhaegh, P. Zabaleta, K. Naughton, Hugo Mallo, T. Gebre Selassie","RB, RB, RB, RB, RB"
15020,M. Leckie,RW,0.6,"Portillo, Carlos Soler, M. Benassi, M. Sissoko, A. Carrillo","CAM, RW, CM, RW, RW"
15024,M. Reus,LW,0.0,"N. Fekir, K. De Bruyne, D. Payet, Susaeta, Á. di María","CAM, CAM, CAM, RW, RW"
15039,K. Rausch,LB,1.0,"J. Holebas, José Ángel, Antunes, Balenziaga, J. Roussillon","LB, LB, LB, LB, LB"
15051,L. Stindl,ST,0.0,"R. Nainggolan, Rafinha, J. Haberer, P. Pogba, M. Sanson","CM, CM, CM, CM, CM"
15054,M. Diouf,ST,0.0,"Iago Falqué, A. Townsend, M. Sabitzer, N. Pépé, B. Traoré","RW, RW, CAM, RW, RW"
15069,W. Orban,CB,1.0,"F. Diagne, M. Škriniar, Álvaro González, Jorge Meré, D. Lovren","CB, CB, CB, CB, CB"
15085,S. Wagner,ST,0.8,"E. Rivière, Maxi Gómez, E. Džeko, J. Calleri, M. Gregoritsch","ST, ST, ST, ST, CAM"
15103,F. Lustenberger,CDM,0.8,"Rodri, Javi García, I. Radovanović, Camacho, Javi Castellano","CM, CDM, CDM, CDM, CDM"
15107,Raffael,ST,1.0,"M. Antenucci, L. Stindl, K. Volland, Roberto Firmino, R. Rodelin","ST, ST, ST, ST, ST"
15122,D. Maroh,CB,1.0,"F. Fernández, S. Bell, Danilo, W. Reid, B. Djimsiti","CB, CB, CB, CB, CB"
15125,M. Plattenhardt,LB,1.0,"Antunes, C. Biraghi, O. Wendt, Luisinho, Diego Rico","LB, LB, LB, LB, LB"
15129,D. Didavi,CAM,0.4,"R. Nainggolan, J. Lingard, G. Kakuta, P. Pogba, Pablo Fornals","CM, CAM, ST, CM, CAM"
15131,M. Frantz,CM,0.8,"J. Allen, P. Pogba, J. Haberer, A. Barák, J. McArthur","CM, CM, CM, ST, CM"
15139,T. Chandler,RB,0.2,"Aday, Javi Manquillo, D. Brosinski, J. Toljan, Cuco Martina","LB, LB, LB, RB, LB"
15141,A. Esswein,RW,0.6,"Rony Lopes, Douglas Costa, A. Hunou, Y. El Ghanassy, S. Grandsir","RW, LW, RW, LW, RW"
15178,S. Bell,CB,1.0,"J. Tarkowski, W. Reid, F. Fernández, B. Djimsiti, O. Vizcarrondo","CB, CB, CB, CB, CB"
15188,J. Baumgartlinger,CDM,0.6,"B. Santamaria, W. Ndidi, Y. Aït Bennasser, T. Rincón, Casemiro","CDM, CDM, CM, CM, CDM"
15191,Y. Mallı,CAM,0.8,"M. Lanzini, R. Cabella, Isco, Caiuby, A. Ljajić","CAM, CAM, CAM, LW, CAM"
15194,M. Risse,RW,0.4,"L. Dubois, Pablo Maffeo, D. Caligiuri, Ander Capa, M. Wolf","RB, RB, RW, RB, RW"
15198,E. Choupo-Moting,LW,0.8,"A. Ndiaye, J. Correa, A. Thomasson, Richarlison, L. Bittencourt","ST, LW, LW, LW, LW"
15200,Á. Szalai,ST,1.0,"S. Haller, S. Terodde, L. Alario, M. Gómez, D. Selke","ST, ST, ST, ST, ST"
15214,A. Rukavina,RB,0.8,"Javi Manquillo, D. D'Ambrosio, R. Pierre-Gabriel, K. Lala, A. Bamba","LB, RB, RB, RB, RB"
15215,C. Schindler,CB,1.0,"N. Aké, Mario Hermoso, J. Sorbon, C. Jullien, Víctor Ruíz","CB, CB, CB, CB, CB"
15231,K. Volland,ST,0.8,"J. Rodriguez, Roberto Firmino, S. Rondón, M. Antenucci, J. Ayew","CAM, ST, ST, ST, ST"
15232,B. Wood,ST,1.0,"E. Rivière, S. Terodde, Rodrigo, S. Haller, C. Stuani","ST, ST, ST, ST, ST"
15253,M. Lehmann,CDM,0.8,"Rodri, G. Pizarro, N. Matić, Javi García, E. Pulgar","CM, CDM, CDM, CDM, CDM"
15256,P. Schwegler,CDM,0.0,"Y. Cabaye, Dani Parejo, J. Shelvey, Sung-Yeung Ki, F. Viviani","CM, CM, CM, CM, CM"
15276,M. Weiser,RB,0.8,"Ł. Piszczek, Daniel Carvajal, D. Caligiuri, T. Gebre Selassie, Bellerín","RB, RB, RW, RB, RB"
15278,C. Clemens,RW,0.8,"A. Fulgini, S. Verdi, F. Klaus, R. Fraser, T. Hazard","RW, RW, RW, RW, LW"
15292,M. Uth,ST,0.6,"Iago Aspas, S. Haller, R. Falcao, A. Iwobi, Gerard Moreno","RW, ST, ST, LW, ST"
15317,L. Bittencourt,LW,1.0,"T. Inui, P. Sisto, I. Perišić, Gonçalo Guedes, A. Martial","LW, LW, LW, LW, LW"
15399,D. Brosinski,LB,1.0,"A. Young, Antunes, J. Holebas, A. Kolarov, B. Davies","LB, LB, LB, LB, LB"
15430,N. Höfler,CDM,0.8,"Fabinho, R. Mandragora, N. Matić, E. Pulgar, S. N'Zonzi","CDM, CM, CDM, CDM, CDM"
15449,M. Mavraj,CB,1.0,"Sergi Gómez, B. Nuytinck, P. Baysse, Raúl Navas, F. Lejeune","CB, CB, CB, CB, CB"
15455,J. Geis,CDM,0.0,"E. Bailly, M. Ginter, A. Rami, R. Varane, Unai Núñez","CB, CB, CB, CB, CB"
15456,F. Klaus,RW,0.4,"José Luis Morales, R. Hamouma, T. Hazard, S. Verdi, D. Tadić","LW, RW, LW, RW, CAM"
15487,J. Haberer,CM,0.8,"L. Stindl, P. Pogba, R. Nainggolan, A. Ramsey, J. Allen","ST, CM, CM, CM, CM"
15503,F. Niederlechner,ST,0.4,"Iago Aspas, Léo Baptistão, K. Havertz, S. Zaza, B. Corgnet","RW, ST, CAM, ST, CAM"
15524,H. Çalhanoğlu,LW,0.6,"A. Gómez, M. Depay, Neymar, Luis Alberto, T. Lemar","ST, LW, LW, ST, LW"
15526,P. Groß,CAM,0.4,"A. Hunt, S. Verdi, Canales, Susaeta, G. Kakuta","CAM, RW, CAM, RW, ST"
15533,M. Terrazzino,LW,0.6,"Caiuby, Gonçalo Guedes, G. Bonaventura, S. Mané, K. Linetty","LW, LW, CM, LW, CM"
15543,S. Zoller,ST,1.0,"Adrián López, K. Toko Ekambi, J. Ayew, J. King, D. Rolán","ST, ST, ST, ST, ST"
15695,M. Heller,RW,1.0,"A. Candreva, Iván Alejo, M. Dossevi, Lucas Vázquez, J. Iloki","RW, RW, RW, RW, RW"
15719,B. Hübner,CB,1.0,"M. Nastasić, D. Heintz, F. Helander, Z. Feddal, Leandro Castán","CB, CB, CB, CB, CB"
15771,S. Langkamp,CB,1.0,"David López, Luis Hernández, I. Diop, J. Tah, G. Cabral","CB, CB, CB, CB, CB"
15772,M. Ostrzolek,LB,1.0,"De La Bella, C. Daniels, Y. Andreu, F. Touré, Douglas Santos","LB, LB, LB, LB, LB"
15775,P. Verhaegh,RB,1.0,"K. Naughton, P. Zabaleta, T. Gebre Selassie, A. Beck, R. Rosales","RB, RB, RB, RB, RB"
15777,D. Baier,CDM,1.0,"N. Matić, Luiz Gustavo, G. Pizarro, Thiago Maia, S. N'Zonzi","CDM, CDM, CDM, CDM, CDM"
15781,Ja-Cheol Koo,CAM,0.2,"B. André, P. Pogba, J. Martin, Borja Valero, Fabián","CM, CM, CM, CAM, CM"
15782,J. Morávek,CM,0.4,"Y. Aït Bennasser, E. Can, A. Doucouré, N. Kanté, M. Badelj","CM, CM, CDM, CDM, CDM"
15798,A. Beck,RB,0.8,"H. Hateboer, T. Gebre Selassie, P. Verhaegh, Y. Sabaly, F. Chafik","RW, RB, RB, RB, RB"
15806,J. Vestergaard,CB,1.0,"João Miranda, P. Jones, Sidnei, J. Murillo, S. Bender","CB, CB, CB, CB, CB"
15808,Roberto Firmino,ST,1.0,"Rodrigo, D. Zapata, M. Antenucci, S. Haller, K. Volland","ST, ST, ST, ST, ST"
15811,S. Rudy,CM,0.6,"T. Ndombèlé, N. Kanté, E. Can, João Moutinho, F. Magnanelli","CM, CDM, CM, CM, CDM"
15823,D. Williams,CM,0.4,"T. Rincón, W. Ndidi, Thomas, M. Diamé, J. Hogg","CM, CDM, CDM, CM, CDM"
15877,A. Hahn,RW,0.8,"Iago Falqué, C. Quaner, Lucas Vázquez, F. Thauvin, B. Traoré","RW, ST, RW, RW, RW"
15937,D. Demme,CDM,0.2,"C. Aránguiz, J. Martin, M. Noble, J. Cork, É. Didot","CM, CM, CM, CM, CDM"
15942,L. Rupp,CM,0.6,"D. Praet, A. Ioniţă, C. Gentner, A. Iwobi, R. Rodelin","CM, CM, CM, LW, ST"
16025,M. Kruse,ST,0.2,"Y. Benzia, T. Lemar, A. Kramarić, N. Fekir, J. Rodríguez","CAM, LW, ST, CAM, CAM"
16027,F. Bartels,ST,0.4,"Iago Aspas, J. Iličić, D. Berardi, N. Pépé, Léo Baptistão","RW, ST, RW, RW, ST"
16094,S. Terodde,ST,1.0,"E. Rivière, D. Selke, S. Haller, R. Falcao, J. Calleri","ST, ST, ST, ST, ST"
16110,K. Kampl,CM,1.0,"R. Cohade, N. Barella, J. Martin, V. Darida, S. Missiroli","CM, CM, CM, CM, CM"
16122,E. Kachunga,RW,1.0,"N. Dyer, A. Saint-Maximin, Iago Falqué, N. Pépé, A. Carrillo","RW, RW, RW, RW, RW"
16303,D. Latza,CM,0.8,"Trigueros, N. Matić, R. Mandragora, A. Bertolacci, A. Rabiot","CM, CDM, CM, CM, CM"
16432,Caiuby,LW,0.4,"S. Milinković-Savić, P. Zieliński, L. Ocampos, Luiz Araújo, Borja García","CM, CM, LW, LW, CM"
16436,C. Quaner,ST,0.0,"B. Traoré, Lucas Vázquez, C. Pulisic, Fede Cartabia, J. Cuadrado","RW, RW, RW, RW, RW"
16443,L. Balogun,CB,1.0,"M. Jørgensen, Marcelo, C. Kerbrat, G. González, Luis Hernández","CB, CB, CB, CB, CB"
16826,R. Khedira,CDM,0.6,"J. Gbamin, L. Bonucci, S. Mustafi, I. Amadou, J. Hogg","CDM, CB, CB, CDM, CDM"
16843,D. Heintz,CB,0.8,"Felipe, F. Helander, W. Hoedt, B. Hübner, Íñigo Martínez","RB, CB, CB, CB, CB"
16884,J. Korb,RB,1.0,"V. Manceau, O. El Hajjam, Y. Sabaly, R. Rosales, F. Chafik","RB, RB, RB, RB, RB"
17136,J. Gondorf,CM,0.4,"D. Praet, C. Gentner, Susaeta, Tana, J. Bamba","CM, CM, RW, RW, RW"
18550,E. Can,CM,0.2,"N. Kanté, M. Badelj, Y. Aït Bennasser, Oriol Romeu, F. Magnanelli","CDM, CDM, CM, CDM, CDM"
18579,M. Halstenberg,LB,1.0,"Sergio Escudero, A. Masina, F. Mendy, Y. Nagatomo, Filipe Luis","LB, LB, LB, LB, LB"
18591,J. Hofmann,RW,0.8,"Fede Cartabia, B. Traoré, M. Wolf, M. Weiser, Iago Falqué","RW, RW, RW, RB, RW"
18669,J. Hector,LB,0.8,"J. Schlupp, S. Lulić, C. Biraghi, M. Fares, Douglas Santos","LB, LW, LB, LB, LB"
18670,L. Kübler,RB,1.0,"V. Laurini, P. Stenzel, H. Traoré, Bruno Saltor, L. De Silvestri","RB, RB, RB, RB, RB"
18982,N. Schulz,LB,1.0,"Jorge, B. Chilwell, Marcelo, José Gayá, L. Augustinsson","LB, LB, LB, LB, LB"
19392,M. Philipp,ST,0.4,"E. Choupo-Moting, Gonçalo Guedes, J. Briand, Adrián López, P. Sisto","LW, LW, ST, ST, LW"
19720,M. Gulde,CB,1.0,"K. Mangane, F. Fernández, P. Cannavaro, A. Rami, B. Djimsiti","CB, CB, CB, CB, CB"
20390,I. Abate,RB,1.0,"A. Valencia, P. Zabaleta, E. Hysaj, K. Naughton, S. Coleman","RB, RB, RB, RB, RB"
20393,D. Bonera,CB,1.0,"David López, P. Gouano, Marlon, Luis Hernández, J. Bruma","CB, CB, CB, CB, CB"
20394,Thiago Silva,CB,1.0,"Dante, D. Lovren, F. Ceccherini, N. Süle, W. Orban","CB, CB, CB, CB, CB"
20395,M. De Sciglio,RB,0.8,"H. Traoré, A. Souquet, Montoya, J. Gomez, P. Stenzel","RB, RB, RB, CB, RB"
20401,A. Aquilani,CM,0.4,"Rodri, I. Radovanović, Y. Aït Bennasser, J. Aholou, J. Guilavogui","CM, CDM, CM, CDM, CDM"
20402,K. Boateng,CM,0.6,"N. Keïta, W. Rooney, G. Imbula, Víctor Camarasa, P. Pogba","CM, ST, CM, CAM, CM"
20403,S. Calvano,CM,1.0,"S. Defour, R. Amalfitano, T. Rincón, L. Cook, M. Noble","CM, CM, CM, CM, CM"
20404,B. Cristante,CM,0.6,"K. Havertz, F. Kessié, M. Benassi, Iago Aspas, P. Schiattarella","CAM, CM, CM, RW, CM"
20414,M. Valoti,CM,0.6,"Caiuby, P. Hetemaj, T. Delaney, R. Cabella, S. Milinković-Savić","LW, CM, CM, CAM, CM"
20418,S. El Shaarawy,LW,0.4,"A. Ndiaye, D. Rolán, I. Sarr, L. Rémy, Gonçalo Guedes","ST, ST, LW, ST, LW"
20422,Maxi López,ST,1.0,"Maxi Gómez, Álvaro Morata, Rodrigo, A. Pléa, F. Quagliarella","ST, ST, ST, ST, ST"
20429,N. Burdisso,CB,1.0,"H. Badstuber, J. Vestergaard, S. Bender, A. Ogbonna, F. Acerbi","CB, CB, CB, CB, CB"
20433,S. Kjær,CB,1.0,"E. Muñoz, S. Cook, A. Rami, F. Schär, P. Gouano","CB, CB, CB, CB, CB"
20434,A. Rosi,RB,0.6,"Bellerín, Daniel Carvajal, A. Valencia, P. Faragò, H. Hateboer","RB, RB, RB, RW, RW"
20436,José Ángel,LB,1.0,"B. Davies, A. Kolarov, M. Poundjé, R. Bertrand, David Juncà","LB, LB, LB, LB, LB"
20438,D. De Rossi,CDM,0.8,"Lucas Leiva, Rodri, Fernandinho, M. Badelj, Oriol Romeu","CDM, CM, CDM, CDM, CDM"
20441,E. Lamela,RW,0.0,"C. Eriksen, P. Dybala, A. Griezmann, Rodrigo, G. Ramírez","CAM, CAM, ST, ST, CAM"
20443,M. Pjanić,CM,0.8,"F. Viviani, Dani Parejo, L. Cigarini, G. Xhaka, Oriol Romeu","CM, CM, CM, CM, CDM"
20448,F. Viviani,CM,0.8,"Dani Parejo, M. Pjanić, L. Cigarini, Miguel Veloso, L. Torreira","CM, CM, CM, CDM, CM"
20449,F. Borini,LW,0.4,"José Luis Morales, S. Grandsir, A. Hunou, B. Pelé, A. Januzaj","LW, RW, RW, LW, RW"
20458,A. Barzagli,CB,1.0,"L. Koscielny, C. Zapata, B. Pavard, V. Lindelöf, N. Milenković","CB, CB, CB, CB, CB"
20459,L. Bonucci,CB,0.8,"S. Mustafi, Danilo, F. Diagne, M. Yoshida, I. Amadou","CB, CB, CB, CB, CDM"
20460,M. Cáceres,CB,0.4,"Víctor Sánchez, P. Retsos, Rúben Vezo, N. Elvedi, K. Amian","RB, CB, CB, RB, RB"
20461,G. Chiellini,CB,1.0,"P. Kimpembe, Bigas, A. Laporte, Sergio Ramos, A. Romagnoli","CB, CB, CB, CB, CB"
20465,S. Lichtsteiner,RB,1.0,"H. Traoré, K. Malcuit, Montoya, P. Stenzel, Hugo Mallo","RB, RB, RB, RB, RB"
20468,E. Giaccherini,LW,0.8,"D. Perotti, A. Thomasson, F. Tait, Marco Asensio, Ivi","LW, LW, RW, LW, LW"
20470,C. Marchisio,CM,0.2,"Fernandinho, M. Badelj, N. Kanté, Sergio Busquets, M. Dembélé","CDM, CDM, CDM, CDM, CM"
20472,S. Padoin,RB,0.0,"S. Zuber, F. Mattiello, D. Brosinski, A. Young, B. Davies","LB, LW, LB, LB, LB"
20475,A. Vidal,CDM,0.4,"D. Latza, Trigueros, A. Rabiot, N. Matić, Adrián","CM, CM, CM, CDM, CDM"
20476,M. Borriello,ST,1.0,"Rodrigo, M. Coda, A. Griezmann, Maxi Gómez, M. Antenucci","ST, ST, ST, ST, ST"
20478,A. Matri,ST,1.0,"L. Suárez, K. Benzema, E. Cavani, K. Lasagna, Gabriel Jesus","ST, ST, ST, ST, ST"
20479,F. Quagliarella,ST,1.0,"D. Mertens, Álvaro Morata, S. Agüero, E. Rivière, N. Petersen","ST, ST, ST, ST, ST"
20495,M. Gobbi,LB,1.0,"O. Wendt, L. Augustinsson, H. Mendyl, Aarón, Kévin Rodrigues","LB, LB, LB, LB, LB"
20503,S. Floccari,ST,0.6,"E. Rivière, Y. Benzia, A. Pléa, F. Vázquez, M. Antenucci","ST, CAM, ST, CAM, ST"
20516,D. Faraoni,RB,1.0,"S. Yago, M. Deplagne, B. Bereszyński, D. Simpson, Hugo Mallo","RB, RB, RB, RB, RB"
20517,Y. Nagatomo,LB,1.0,"Filipe Luis, Sergio Escudero, Mário Rui, L. Baal, M. Halstenberg","LB, LB, LB, LB, LB"
20518,Juan Jesus,LB,0.0,"J. Morel, N. Moisander, A. Romagnoli, Sergio Ramos, J. Vertonghen","CB, CB, CB, CB, CB"
