player_id,player_name,specific_position,specific_position_consistency_at5,topk_neighbors,topk_neighbor_categories
25413,A. Lacazette,ST,0.8,"R. Lukaku, Álvaro Morata, H. Kane, A. Barnes, D. Gayle","ST, ST, ST, CB, ST"
25430,M. Sakho,CB,1.0,"A. Mawson, L. Dunk, N. Aké, B. Mee, C. Schindler","CB, CB, CB, CB, CB"
25537,G. Krychowiak,CDM,0.2,"M. Lemina, A. King, L. Cook, I. Gueye, J. Shelvey","CM, CM, CM, CDM, CM"
25553,Azpilicueta,CB,0.8,"M. van der Hoorn, S. Francis, T. Fosu-Mensah, T. Alderweireld, L. Koscielny","CB, CB, RB, CB, CB"
25571,J. Ayew,ST,0.6,"S. Rondón, J. King, João Mário, G. Murray, P. Groß","ST, ST, CAM, ST, CAM"
25572,A. Ayew,ST,0.2,"W. Hughes, Willian, J. Ibe, H. Mkhitaryan, T. Abraham","CAM, RW, RW, CAM, ST"
25706,I. Gueye,CDM,0.4,"L. Cook, S. Defour, W. Ndidi, D. Fletcher, Pedro Obiang","CM, CM, CDM, CM, CDM"
25707,E. Hazard,LW,0.0,"S. Agüero, S. Rondón, D. Alli, Roberto Firmino, M. Özil","ST, ST, CAM, ST, CAM"
25747,S. Mané,LW,0.6,"A. Sánchez, A. Martial, Philippe Coutinho, W. Zaha, David Silva","LW, LW, LW, ST, CAM"
25785,S. Aurier,RB,1.0,"Bellerín, T. Alexander-Arnold, K. Trippier, Kiko Femenía, A. Valencia","RB, RB, RB, RB, RB"
25798,E. Capoue,CDM,0.4,"G. Barry, Mikel Merino, A. Westwood, Pedro Obiang, H. Arter","CDM, CM, CM, CDM, CM"
25804,M. Sissoko,RW,0.8,"X. Shaqiri, J. Ward-Prowse, A. Carrillo, R. Mahrez, W. Hughes","RW, RW, RW, RW, CAM"
25854,K. Zouma,CB,1.0,"A. Mariappa, M. van der Hoorn, D. Rice, V. Lindelöf, P. Jagielka","CB, CB, CB, CB, CB"
25867,P. Aubameyang,ST,0.8,"J. Rodriguez, J. King, C. Tosun, S. Long, M. Arnautović","CAM, ST, ST, ST, ST"
25950,A. Knockaert,RW,1.0,"A. Carrillo, T. Walcott, M. Ritchie, R. Mahrez, N. Dyer","RW, RW, RW, RW, RW"
26010,O. Giroud,ST,1.0,"S. Vokes, J. Defoe, D. Gayle, A. Gray, M. Gabbiadini","ST, ST, ST, ST, ST"
26150,R. Mahrez,RW,1.0,"X. Shaqiri, A. Knockaert, A. Carrillo, Juan Mata, J. Ibe","RW, RW, RW, RW, RW"
26495,G. Bong,LB,1.0,"M. Suttner, C. Taylor, C. Fuchs, S. Ward, Cuco Martina","LB, LB, LB, LB, LB"
26499,A. Masuaku,LB,1.0,"R. Bertrand, A. Young, M. Olsson, S. Kolašinac, M. Zeegelaar","LB, LB, LB, LB, LB"
28291,T. Bakayoko,CDM,0.0,"D. Pröpper, İ. Gündoğan, B. N'Diaye, M. Lemina, T. Carroll","CM, CM, CM, CM, CM"
28292,A. Doucouré,CDM,0.2,"N. Kanté, L. Cook, J. Shelvey, J. Cork, M. Lemina","CDM, CM, CM, CM, CM"
29640,M. Lemina,CM,0.6,"L. Milivojević, A. Surman, G. Barry, Mikel Merino, D. Gosling","CDM, CM, CDM, CM, CM"
31528,N. Kanté,CDM,0.6,"E. Can, A. Doucouré, G. Xhaka, Oriol Romeu, Fernandinho","CM, CDM, CM, CDM, CDM"
32636,C. Tosun,ST,0.8,"G. Murray, S. Rondón, S. Mounié, P. Aubameyang, J. Rodriguez","ST, ST, ST, ST, CAM"
37725,C. Kouyaté,CDM,0.0,"Y. Cabaye, J. Allen, A. King, Ander Herrera, J. McArthur","CM, CM, CM, CM, CM"
38021,K. De Bruyne,CAM,0.8,"C. Eriksen, M. Özil, Juan Mata, H. Mkhitaryan, P. Groß","CAM, CAM, RW, CAM, CAM"
38031,C. Benteke,ST,1.0,"Álvaro Morata, D. Gayle, T. Deeney, H. Kane, C. Wood","ST, ST, ST, ST, ST"
38377,L. Depoitre,ST,1.0,"S. Mounié, J. Hernández, P. Crouch, T. Abraham, S. Long","ST, ST, ST, ST, ST"
41174,M. Lanzini,CAM,0.4,"A. Mooy, J. Milner, David Silva, M. Özil, G. Sigurðsson","CM, CM, CAM, CAM, LW"
49872,X. Shaqiri,RW,0.8,"R. Mahrez, Juan Mata, M. Sissoko, J. Ibe, W. Hughes","RW, RW, RW, RW, CAM"
49876,G. Xhaka,CM,0.4,"Fernandinho, E. Can, N. Kanté, M. Dembélé, L. Milivojević","CDM, CM, CDM, CM, CDM"
49971,M. Bauer,RB,1.0,"J. Ward, S. Coleman, J. Kenny, D. Yedlin, Cédric Soares","RB, RB, RB, RB, RB"
55979,M. Jørgensen,CB,1.0,"J. Stephens, A. Mariappa, M. van der Hoorn, D. Rice, J. Lascelles","CB, CB, CB, CB, CB"
58978,G. Cameron,CDM,0.6,"M. James, M. Schneiderlin, C. Yacob, J. Hogg, A. Surman","CM, CDM, CDM, CDM, CM"
61962,Sung-Yeung Ki,CM,0.8,"A. Doucouré, J. Shelvey, J. Allen, Y. Cabaye, D. Williams","CDM, CM, CM, CM, CM"
61988,S. Davis,CM,1.0,"J. Cork, L. Cook, M. Noble, P. Højbjerg, A. Westwood","CM, CM, CM, CM, CM"
62224,R. Fraser,RW,0.2,"S. March, R. Brady, M. Albrighton, M. Phillips, L. Sané","LW, LW, LW, RW, LW"
62389,A. Mooy,CM,0.6,"T. Cleverley, M. Lanzini, J. Milner, P. Højbjerg, João Mário","CM, CAM, CM, CM, CAM"
64966,M. Suttner,LB,1.0,"S. Ward, C. Fuchs, G. Bong, C. Taylor, L. Baines","LB, LB, LB, LB, LB"
65254,K. Wimmer,CB,0.8,"J. Evans, T. Kongolo, W. Hoedt, L. Dunk, M. Sakho","CB, LB, CB, CB, CB"
68085,C. Kabasele,CB,1.0,"C. Clark, F. Lejeune, B. Mee, M. Sakho, L. Dunk","CB, CB, CB, CB, CB"
70083,Danilo,RB,0.2,"N. Dyer, B. Davies, K. Walker, J. Gomez, A. Young","RW, LB, RB, CB, LB"
70086,N. Otamendi,CB,1.0,"V. van Dijk, P. Jones, J. Vertonghen, R. Klavan, D. Lovren","CB, CB, CB, CB, CB"
70092,S. Defour,CM,0.6,"I. Gueye, L. Cook, M. Noble, W. Ndidi, J. Shelvey","CDM, CM, CM, CDM, CM"
70122,N. Matić,CDM,0.4,"M. Dembélé, G. Barry, A. Surman, D. Pröpper, L. Milivojević","CM, CDM, CM, CM, CDM"
70156,A. Carrillo,RW,0.8,"A. Knockaert, T. Walcott, N. Dyer, C. Quaner, J. Ibe","RW, RW, RW, ST, RW"
70215,C. Atsu,LW,1.0,"J. McClean, J. Izquierdo, S. March, M. Pugh, Richarlison","LW, LW, LW, LW, LW"
70389,Cédric Soares,RB,0.8,"S. Coleman, A. Valencia, T. Smith, F. Hadergjonaj, D. Janmaat","RB, RB, CM, RB, RB"
70965,João Mário,CAM,0.2,"J. King, J. Ayew, G. Murray, P. Groß, A. Mooy","ST, ST, ST, CAM, CM"
71703,V. Lindelöf,CB,1.0,"P. Jagielka, L. Koscielny, D. Rice, A. Mariappa, K. Zouma","CB, CB, CB, CB, CB"
77546,A. Williams,CB,1.0,"J. Tomkins, Ahmed Hegazy, S. Dann, A. Ogbonna, M. Keane","CB, CB, CB, CB, CB"
77548,J. Allen,CM,0.6,"Y. Cabaye, A. Doucouré, J. McArthur, W. Rooney, Sung-Yeung Ki","CM, CDM, CM, ST, CM"
77552,N. Dyer,RW,0.8,"A. Carrillo, C. Quaner, Bernardo Silva, A. Knockaert, T. Walcott","RW, ST, RW, RW, RW"
77558,G. Sigurðsson,LW,0.8,"E. Choupo-Moting, N. Redmond, R. Pereyra, D. Gray, R. Brady","LW, LW, CAM, LW, LW"
86308,C. Yacob,CDM,0.6,"D. Williams, Oriol Romeu, J. Hogg, D. Stephens, L. Milivojević","CM, CDM, CDM, CM, CDM"
91381,J. Izquierdo,LW,1.0,"M. Pugh, J. McClean, C. Atsu, Ramadan Sobhi, Richarlison","LW, LW, LW, LW, LW"
92899,J. Holebas,LB,1.0,"A. Young, M. Olsson, R. Bertrand, S. Ward, C. Daniels","LB, LB, LB, LB, LB"
105333,Willian,RW,0.4,"A. Ayew, H. Mkhitaryan, J. Ibe, Mohamed Salah, W. Hughes","ST, CAM, RW, RW, CAM"
105338,H. Mkhitaryan,CAM,0.4,"Willian, C. Eriksen, A. Iwobi, K. De Bruyne, Juan Mata","RW, CAM, LW, CAM, RW"
105339,Fernandinho,CDM,0.2,"G. Xhaka, E. Can, N. Kanté, J. Wilshere, M. Dembélé","CM, CM, CDM, CM, CM"
119951,Ahmed Hegazy,CB,1.0,"J. Tomkins, A. Ogbonna, F. Lejeune, A. Williams, B. Martins Indi","CB, CB, CB, CB, CB"
120353,Mohamed Salah,RW,1.0,"Bernardo Silva, R. Sterling, T. Walcott, Willian, J. Ibe","RW, RW, RW, RW, RW"
127537,L. Milivojević,CDM,0.6,"A. Surman, G. Barry, M. Schneiderlin, M. Lemina, Pedro Obiang","CM, CDM, CDM, CM, CDM"
134102,N. Aké,CB,1.0,"A. Mawson, C. Clark, B. Mee, M. Sakho, L. Dunk","CB, CB, CB, CB, CB"
134294,I. Hayden,CDM,0.2,"T. Davies, D. Williams, Ander Herrera, A. King, C. Yacob","CM, CM, CM, CM, CDM"
134513,A. Martial,LW,0.8,"Richarlison, N. Redmond, S. Boufal, W. Zaha, L. Sané","LW, LW, LW, ST, LW"
135103,A. Christensen,CB,1.0,"C. Smalling, M. Yoshida, S. Mustafi, S. Prödl, J. Tarkowski","CB, CB, CB, CB, CB"
135114,P. Højbjerg,CM,1.0,"H. Arter, M. Noble, S. Davis, D. Gosling, J. Cork","CM, CM, CM, CM, CM"
136441,B. Davies,LB,1.0,"R. Bertrand, B. Chilwell, S. Kolašinac, C. Daniels, Marcos Alonso","LB, LB, LB, LB, LB"
145692,O. Niasse,ST,1.0,"S. Long, M. Arnautović, J. Hernández, C. Wilson, A. Gray","ST, ST, ST, ST, ST"
149019,D. Simpson,RB,0.8,"P. Bardsley, M. Lowton, S. Francis, Bruno Saltor, E. Schelotto","RB, RB, CB, RB, RB"
167145,Bellerín,RB,1.0,"S. Aurier, Kiko Femenía, T. Alexander-Arnold, A. Valencia, K. Trippier","RB, RB, RB, RB, RB"
189821,M. Zeegelaar,LB,1.0,"C. Daniels, R. Bertrand, A. Young, A. Masuaku, B. Chilwell","LB, LB, LB, LB, LB"
192748,M. James,CM,0.6,"M. Noble, Pedro Obiang, J. Cork, G. Barry, S. Defour","CM, CDM, CM, CDM, CM"
207164,B. N'Diaye,CM,0.6,"L. Milivojević, M. Lemina, A. Surman, M. Diamé, T. Bakayoko","CDM, CM, CM, CM, CDM"
210044,E. Dier,CB,0.0,"D. Stephens, Oriol Romeu, J. Henderson, J. Livermore, N. Kanté","CM, CDM, CDM, CM, CDM"
214654,S. Mounié,ST,1.0,"S. Long, Joselu, S. Okazaki, P. Crouch, J. Hernández","ST, ST, ST, ST, ST"
215983,S. Boufal,LW,1.0,"D. Gray, N. Redmond, A. Martial, E. Choupo-Moting, G. Sigurðsson","LW, LW, LW, LW, LW"
222220,A. Robertson,LB,1.0,"B. Chilwell, Alberto Moreno, M. Zeegelaar, B. Davies, S. Kolašinac","LB, LB, LB, LB, LB"
230020,A. Iwobi,LW,0.0,"R. Mahrez, H. Mkhitaryan, K. De Bruyne, X. Shaqiri, D. Tadić","RW, CAM, CAM, RW, CAM"
230883,Ayoze Pérez,ST,0.4,"J. Lingard, J. Hendrick, D. Gayle, C. Wood, A. Barnes","CAM, CAM, ST, ST, CB"
235555,R. Loftus-Cheek,LW,0.8,"J. Stanislas, Kenedy, E. Choupo-Moting, Ramadan Sobhi, C. Atsu","RW, LW, LW, LW, LW"
245364,L. Sané,LW,0.8,"M. Rashford, A. Martial, Richarlison, W. Zaha, R. van La Parra","LW, LW, LW, ST, LW"
246866,A. Mawson,CB,1.0,"N. Aké, M. Sakho, P. Jones, B. Mee, L. Dunk","CB, CB, CB, CB, CB"
247248,S. March,LW,1.0,"J. McClean, C. Atsu, M. Pugh, J. Izquierdo, Ramadan Sobhi","LW, LW, LW, LW, LW"
252365,D. Yedlin,RB,1.0,"D. Janmaat, E. Schelotto, J. Ward, P. Zabaleta, J. Kenny","RB, RB, RB, RB, RB"
254898,Kenedy,LW,0.8,"R. van La Parra, S. Arfield, E. Choupo-Moting, J. Stanislas, N. Redmond","LW, LW, LW, RW, LW"
256998,E. Bailly,CB,1.0,"F. Fernández, W. Reid, K. Long, J. Stones, S. Duffy","CB, CB, CB, CB, CB"
257762,D. Sánchez,CB,1.0,"J. Stones, V. Kompany, J. Matip, T. Alderweireld, E. Bailly","CB, CB, CB, CB, CB"
257899,J. Gomez,CB,0.0,"K. Walker, T. Alexander-Arnold, K. Naughton, A. Smith, A. Valencia","RB, RB, RB, RB, RB"
265366,W. Ndidi,CDM,0.2,"I. Gueye, L. Cook, J. Shelvey, S. Defour, D. Fletcher","CDM, CM, CM, CM, CM"
265673,Bernardo Silva,RW,0.8,"T. Walcott, Mohamed Salah, N. Dyer, C. Quaner, A. Carrillo","RW, RW, RW, ST, RW"
268776,W. Hoedt,CB,1.0,"J. Vertonghen, L. Dunk, M. Sakho, A. Rüdiger, B. Mee","CB, CB, CB, CB, CB"
279717,A. Maitland-Niles,RW,0.0,"C. Daniels, P. van Aanholt, B. Chilwell, K. Gibbs, Marcos Alonso","LB, LB, LB, LB, LB"
282550,F. Hadergjonaj,RB,0.8,"A. Valencia, Cédric Soares, S. Coleman, D. Janmaat, T. Smith","RB, RB, RB, RB, CM"
283142,D. Gray,LW,0.8,"S. Boufal, N. Redmond, E. Choupo-Moting, R. Pereyra, R. Brady","LW, LW, LW, CAM, LW"
286825,J. Kenny,RB,0.8,"J. Ward, P. Zabaleta, T. Smith, D. Yedlin, A. Nyom","RB, RB, CM, RB, RB"
293686,J. Murphy,RW,0.4,"C. Atsu, A. Lennon, C. Quaner, S. March, A. Carrillo","LW, RW, ST, LW, RW"
293687,D. Calvert-Lewin,ST,1.0,"T. Abraham, L. Depoitre, O. Niasse, S. Long, J. Hernández","ST, ST, ST, ST, ST"
302518,L. Cook,CM,0.6,"I. Gueye, J. Shelvey, S. Defour, W. Ndidi, J. Cork","CDM, CM, CM, CDM, CM"
332605,Ramadan Sobhi,LW,1.0,"J. Izquierdo, M. Pugh, J. McClean, Richarlison, S. March","LW, LW, LW, LW, LW"
339789,Mikel Merino,CM,0.6,"M. Diamé, E. Capoue, A. Westwood, G. Barry, H. Arter","CM, CDM, CM, CDM, CM"
340386,Gabriel Jesus,ST,1.0,"A. Gray, J. Vardy, H. Kane, D. Gayle, Álvaro Morata","ST, ST, ST, ST, ST"
343951,T. Abraham,ST,1.0,"D. Calvert-Lewin, J. Hernández, S. Long, P. Crouch, L. Depoitre","ST, ST, ST, ST, ST"
346101,T. Alexander-Arnold,RB,1.0,"S. Aurier, K. Naughton, A. Valencia, K. Trippier, Bellerín","RB, RB, RB, RB, RB"
350976,B. Chilwell,LB,1.0,"B. Davies, C. Daniels, Alberto Moreno, A. Robertson, R. Bertrand","LB, LB, LB, LB, LB"
353236,T. Davies,CM,0.6,"I. Hayden, Ander Herrera, Y. Cabaye, J. Allen, A. Ayew","CDM, CM, CM, CM, ST"
355937,M. Holgate,CB,1.0,"J. Stephens, A. Mariappa, M. Jørgensen, M. Kelly, M. van der Hoorn","CB, CB, CB, CB, CB"
377071,Richarlison,LW,1.0,"A. Martial, J. Izquierdo, M. Pugh, L. Sané, M. Rashford","LW, LW, LW, LW, LW"
379209,D. Rice,CB,1.0,"M. van der Hoorn, M. Jørgensen, A. Mariappa, K. Zouma, J. Stephens","CB, CB, CB, CB, CB"
397168,T. Fosu-Mensah,RB,0.4,"S. Francis, P. Bardsley, D. Simpson, M. van der Hoorn, Azpilicueta","CB, RB, RB, CB, CB"
397178,M. Rashford,LW,0.8,"L. Sané, W. Zaha, A. Martial, Richarlison, Son Heung-Min","LW, ST, LW, LW, LW"
